player_name,r1_ott_mean,r2_ott_mean,r3_ott_mean,r4_ott_mean,tourn_ott_per_round_mean,r1_app_mean,r2_app_mean,r3_app_mean,r4_app_mean,tourn_app_per_round_mean,r1_arg_mean,r2_arg_mean,r3_arg_mean,r4_arg_mean,tourn_arg_per_round_mean,r1_putt_mean,r2_putt_mean,r3_putt_mean,r4_putt_mean,tourn_putt_per_round_mean,r1_total_mean,r2_total_mean,r3_total_mean,r4_total_mean,tourn_total_sg_per_round_mean
"bauchou, zach",-0.10722893661792109,-0.1257637520963239,-0.0952385356304493,-0.08551025588649915,-0.10343537005779836,0.06218665024380141,0.03889280909323236,0.05837613332594336,0.07477449391206867,0.05855752164376145,-0.11335133500840947,-0.12800829691200183,-0.12343221828710989,-0.10931321158496549,-0.11852626544812167,0.32307722098350217,0.30198677511073907,0.31290131650024744,0.3220911723776851,0.31501412124304345,0.16468359960097304,0.08710753519564571,0.1526066959086316,0.2020421988182891,0.15161000738088487
"bertagnole, carson",-0.1911415778396132,-0.19506743419664757,-0.17824203819182063,-0.17306653907543265,-0.18437939732587852,-0.27935113646215,-0.28209181332301625,-0.2651344918229479,-0.26959635940903337,-0.2740434502542869,-0.085025704795207,-0.0960213377335861,-0.09346732164572767,-0.08405378631417453,-0.08964203762217383,-0.16283846642143998,-0.16960281194558524,-0.1620177805021781,-0.1473735480608699,-0.1604581517325183,-0.7183568855184101,-0.7427833971988351,-0.6988616321626743,-0.6740902328595104,-0.7085230369348575
"bezuidenhout, christiaan",-0.39048765063216767,-0.37123530410953304,-0.42421105104913714,-0.40987438039802154,-0.39895209654721486,0.3541583814184645,0.36541973227014785,0.32064791977149304,0.33437941097044505,0.3436513611076376,0.11348008766891474,0.10407309857756634,0.07602984381245509,0.0886586463005554,0.0955604190898729,0.2942944207353667,0.2921563409550863,0.2605167760315769,0.28026623535238604,0.281808443268604,0.37144523919057826,0.39041386769326747,0.2329834885663879,0.29342991222536496,0.32206812691889963
"blair, zac",-0.572917001248209,-0.56901925329418,-0.6195152074591541,-0.6119857771351388,-0.5933593097841705,0.5282014766070139,0.5360840046273643,0.4894723832901504,0.49151548628946096,0.5113183377034973,0.06577816410890158,0.044182533894169235,0.01914850061847501,0.03257937739556853,0.040422144004278585,0.14600503777048499,0.13778023532594347,0.10588010203537454,0.11925358841705187,0.12722974088721373,0.16706767723819146,0.14902752055329696,-0.005014221515154155,0.03136267496694256,0.08561091281081913
"blanchet, chandler",0.2850375660013212,0.30032059867455935,0.31234414777652003,0.3260691928768369,0.3059428763323094,-0.10109249326179409,-0.0723345823171793,-0.05246979246218777,-0.04958540549479401,-0.0688705683839888,-0.4671207235362443,-0.46407119930561325,-0.4568217988282836,-0.4381522825420701,-0.4565415010530528,-0.25778835455972954,-0.2519493700373306,-0.24460169197268342,-0.23376383081086044,-0.247025811845151,-0.5409640053564467,-0.4880345529855638,-0.44154913548663477,-0.3954323259708877,-0.4664950049498832
"brehm, ryan",-0.3578829926060453,-0.37273561976694547,-0.3309684585355988,-0.3455603829287033,-0.3517868634593232,-0.688329871879906,-0.7032291993718678,-0.6603593562020851,-0.6811173931150502,-0.6832589551422272,-0.8320709199694896,-0.8471117817263761,-0.8256081709022199,-0.8435580567596315,-0.8370872323394293,-0.8562830370914938,-0.8757099612629059,-0.8546990699529371,-0.8688386127967115,-0.8638826702760121,-2.7345668215469345,-2.798786562128095,-2.6716350555928408,-2.7390744456000964,-2.736015721216992
"bridgeman, jacob",0.06921643484830832,0.08073795513358635,0.026913843192584653,0.03459227704907201,0.052865127555887834,0.25335863775043227,0.2798498768707741,0.20611838445673186,0.23831392580484184,0.24441020622069504,0.04086775912954567,0.033914190704835936,0.004157493389590874,0.01744540631589669,0.024096212384967293,0.6345074558160956,0.631044098484219,0.6060280016156772,0.6045589597826229,0.6190346289246537,0.9979502875443818,1.0255461211934154,0.8432177226545845,0.8949105689524335,0.9404061750862038
"brown, blades",0.1319462604066647,0.1299525601445962,0.14576327275875636,0.16700491457883954,0.14366675197221418,0.4445020503114927,0.43462162199200005,0.4534815172659243,0.4719674805063569,0.4511431675189435,-0.139040119210366,-0.14664805537196876,-0.14177245302946986,-0.12372458562553619,-0.1377963033093352,-0.05879905661991943,-0.05944871492366549,-0.05259765529355976,-0.03814634047994541,-0.052247941829272525,0.378609134887872,0.358477411840962,0.4048746817016511,0.4771014689797148,0.40476567435254995
"byrd, jonathan",-0.9180070560463442,-0.9324889378226636,-0.9709413787238406,-0.9773535557902004,-0.9496977320957622,-0.6291170295426242,-0.6426492714005806,-0.674945855686891,-0.6848755225550509,-0.6578969197962867,0.35561556846977077,0.32211173303792157,0.31041673796435937,0.3025161481026171,0.3226650468936672,0.05980950877605183,0.024120472281743407,0.0159529703045069,0.0051247732130315585,0.026251931143833427,-1.131699008343146,-1.2289060039035793,-1.3195175261418652,-1.3545881570296028,-1.2586776738545484
"campos, rafael",-0.37373005887758093,-0.3820790209756725,-0.3496244176236548,-0.3567372542083201,-0.36554268792130706,-0.15878306465929867,-0.16151017813216975,-0.138486197426891,-0.13697338536866688,-0.1489382063967566,-0.38142418766362696,-0.4007728634605633,-0.3872237697913484,-0.38248358142885996,-0.38797610058609966,-0.44491572905911964,-0.46518107390711344,-0.4545065895281897,-0.4418087577976945,-0.45160303757302933,-1.3588530402596262,-1.4095431364755189,-1.3298409743700839,-1.3180029788035414,-1.3540600324771925
