player_name,r1_ott_mean,r2_ott_mean,r3_ott_mean,r4_ott_mean,tourn_ott_per_round_mean,r1_app_mean,r2_app_mean,r3_app_mean,r4_app_mean,tourn_app_per_round_mean,r1_arg_mean,r2_arg_mean,r3_arg_mean,r4_arg_mean,tourn_arg_per_round_mean,r1_putt_mean,r2_putt_mean,r3_putt_mean,r4_putt_mean,tourn_putt_per_round_mean,r1_total_mean,r2_total_mean,r3_total_mean,r4_total_mean,tourn_total_sg_per_round_mean
"anderson, matthew",-0.3911802294668265,-0.3962211614033448,-0.39676023708094393,-0.39856269231070657,-0.3956810800654555,-0.35613112706780153,-0.37777420368885944,-0.3782958238395748,-0.37556814555675444,-0.37194232503824753,-0.3292208145039075,-0.34720304823923875,-0.3631189580347203,-0.35915750374940025,-0.34967508113181667,-0.3893256939152049,-0.400349837025029,-0.4180099005331382,-0.42228568539509154,-0.4074927792171159,-1.4658578649537404,-1.5215482503564721,-1.5561849194883772,-1.555574027011953,-1.5247912654526357
"bauchou, zach",-0.06115695287916899,-0.09894762254268998,-0.12154987063855154,-0.10243794504678322,-0.09602309777679843,0.4312971918659915,0.38114723371943854,0.3687048295446261,0.3853989674052199,0.391637055633819,0.12460408498790358,0.10236065170158898,0.07794830167998239,0.09295319638263713,0.09946655868802803,-0.07606358271570228,-0.08889692886221574,-0.12060553582090722,-0.10631326404187616,-0.09796982786017536,0.4186807412590238,0.2956633340161218,0.2044977247651497,0.26960095469919765,0.2971106886848732
"benson, yohann",-0.6631698925813685,-0.6917122337360382,-0.712824731515223,-0.723275437217902,-0.6977455737626329,-0.6323323312585036,-0.6665448208586949,-0.6904428705672186,-0.6948076468185245,-0.6710319173757354,-0.6195133216811312,-0.6494509703643512,-0.6734818037052647,-0.680335368283592,-0.6556953660085848,-0.6860725202970145,-0.7002250624242468,-0.7352688978204796,-0.7418328923902051,-0.7158498432329865,-2.601088065818018,-2.7079330873833314,-2.812018303608186,-2.8402513447102233,-2.7403227003799397
"bezuidenhout, christiaan",-0.36042730637907927,-0.31709196485803653,-0.383088138449465,-0.3699863574656867,-0.3576484417880669,0.12139157739943418,0.16728626811540906,0.10481214837201056,0.1101168889757976,0.12590172071566286,0.32309171965231287,0.33416452027079907,0.2799173090014345,0.29662599618750896,0.30844988627801384,0.37327294209696094,0.3942172725833314,0.34420810892971504,0.34235592142486176,0.36351356125871725,0.4573289327696287,0.578576096111503,0.34584942785369516,0.3791124491224816,0.4402167264643271
"blanchet, chandler",0.2027847187494617,0.225254107112976,0.2159590783953238,0.22772651564798252,0.217931104976436,0.25602520760558894,0.29107551438566837,0.2878864991121519,0.2904147398837921,0.28135049024680037,-0.4422241394134712,-0.4371675896498533,-0.44923066178419196,-0.4388076294978261,-0.44185750508633564,-0.13436855877109632,-0.12545209678385216,-0.142545109442439,-0.1325775211703889,-0.1337358215419441,-0.11778277182951691,-0.046290064935061104,-0.08793019371915525,-0.0532438951364404,-0.07631173140504341
"brennan, michael",0.9899642152924444,0.915212444246916,0.9490462163328429,0.9590235503862307,0.9533116065646084,0.10534493273771425,0.034295501660406034,0.05352008183666804,0.08520328683635406,0.0695909507677856,-0.38869865105872453,-0.4274746322135133,-0.41127590669008346,-0.39428234396784717,-0.4054328834825421,-0.059875279891623674,-0.10022767725251483,-0.08069751508873904,-0.06018590322731983,-0.07524659386504934,0.6467352170798105,0.4218056364412939,0.5105928763906884,0.5897585900274177,0.5422230799848027
"bridgeman, jacob",0.21300176803305082,0.1533972509876394,0.1344824737769074,0.15427364296637627,0.16378878394099347,0.2570566948899646,0.20040333610279054,0.1836195640260199,0.209969832503604,0.21276235688059475,0.0868042354044415,0.05334828825482908,0.024789234560575652,0.04029955787525579,0.05131032902377551,0.37889849762735267,0.345811006438023,0.3173991168613123,0.3340102863224521,0.34402972681228505,0.9357611959548096,0.752959881783282,0.6602903892248152,0.7385533196676881,0.7718911966576488
"brown, dan",0.18215281182139023,0.16014630203791888,0.14577127423210606,0.15827531457580293,0.16158642566680453,0.19843884714889617,0.17897314884834356,0.14802712806002719,0.16931009431299784,0.17368730459256618,-0.4424004952457754,-0.4562694177294244,-0.46832754754531836,-0.46258118888625044,-0.4573946623516921,-0.24157199911680893,-0.24974343589345996,-0.258097655992624,-0.2496016284360653,-0.24975367985973954,-0.30338083539229793,-0.36689340273662197,-0.4326268012458091,-0.384597408433515,-0.37187461195206095
"burns, sam",0.15208496546064731,0.21760282808517747,0.17778106147154077,0.18397741007404095,0.18286156627285166,0.31834966560618233,0.3944249558357569,0.3442576966608913,0.36422638878765357,0.355314676722621,-0.048623308936869274,-0.012466579120268079,-0.04619091189793779,-0.03394228816114899,-0.035305772029056035,0.9469076709597342,0.9734168477466073,0.942556649471583,0.9586993235938617,0.9553951229429465,1.3687189930896946,1.5729780525472736,1.4184044957060773,1.4729608342944074,1.458265593909363
"campbell, brian",-0.6905172252328363,-0.6837247403349522,-0.7238644137758061,-0.7187148705001333,-0.7042053124609319,-0.33606096290774423,-0.32389610549484293,-0.3751140258026018,-0.3444870601170372,-0.3448895385805565,-0.05851672363678323,-0.08629004551056917,-0.11412415749069663,-0.10705576668078862,-0.09149667332970943,0.17232541713597985,0.14036843958781473,0.11572359051891136,0.1290865329944791,0.13937599505929626,-0.912769494641384,-0.9535424517525496,-1.0973790065501932,-1.04117116430348,-1.0012155293119014
