event_id,built_at,player_name,dg_id,sg_ott_rolling,sg_app_rolling,sg_arg_rolling,sg_putt_rolling,driving_dist_rolling,driving_acc_rolling,sg_total_rolling,archetype
28,2026-08-17,"hisatsune, ryo",,0.37788689205158355,0.25334162188511294,-0.06065067556389147,-0.20784337811488704,1.8553173692914822,0.6360349999999999,0.18227988334084025,Ball Striker
28,2026-08-17,"hojgaard, nicolai",,0.28986259069073195,0.4237137746397077,0.06840781348351238,0.08718877463970773,12.01103713184257,0.5177700000000001,0.8559551221968634,Long Wild
28,2026-08-17,"hovland, viktor",,0.15138813293538006,0.7890211693433773,0.22089519305476607,0.16239616934337708,-1.330064147569937,0.647215,1.253512855885158,Balanced APP
28,2026-08-17,"im, sungjae",,0.28590103581387605,-0.5531230409071045,0.3983252250697132,0.30576695909289553,0.6044630901102812,0.62897,0.6137119272667269,Short Game Specialist
28,2026-08-17,"kim, si woo",,0.4685393258256598,0.7279938876123387,0.3033245280779619,0.09771888761233871,-2.608615945455819,0.68241,1.6604582145623317,APP_ARG
28,2026-08-17,"kim, tom",,-0.10675822158055923,0.7488804343920772,0.23209124489360855,0.04176543439207729,-6.446435195696451,0.63018,1.160039394101112,Short Accurate
28,2026-08-17,"kitayama, kurt",,0.4017293484273421,0.7101761749051146,-0.0299999561008605,0.032386174905114515,5.683915287785606,0.602935,0.971781228692869,Balanced APP
28,2026-08-17,"knapp, jake",,0.4214197676496564,0.3300201166219331,-0.09950616264524051,0.5661101166219331,8.674559509197534,0.580195,1.3000441029691066,Balanced Putter
28,2026-08-17,"lee, min woo",,0.5048407784618176,0.07785378446199916,0.28467554492327235,0.13384378446199915,8.700479756796199,0.57976,1.2316643942415515,Long Wild
28,2026-08-17,"macintyre, robert",,0.527288919327277,0.023185966890007147,0.17853374352909393,0.6711309668900072,2.336592002922422,0.6158049999999999,1.32792742650931,OTT_PUTT
28,2026-08-17,"matsuyama, hideki",,0.010221495528727954,0.5387649676224011,0.48706104687010954,0.21276996762240113,-2.417647110520069,0.62324,1.142454021827114,Balanced ARG
28,2026-08-17,"mccarty, matt",,-0.08386167835520472,0.19828723071391224,-0.0587561748486433,0.4186172307139122,-3.5293998854497524,0.610625,0.36556949198924593,Short Game Specialist
28,2026-08-17,"mcilroy, rory",,1.0587908497049274,0.5048479020131299,0.19285259479344902,0.48033290201312995,16.719866302371955,0.551125,2.1852261064299454,Stud
28,2026-08-17,"mcnealy, maverick",,0.17165372722983618,-0.04250535007077036,0.3332956090608853,0.7689196499292297,5.044818840332116,0.57568,1.1879867811378124,ARG_PUTT
28,2026-08-17,"morikawa, collin",,0.3988512304056449,0.9395732801693142,0.01985836128395145,0.23255328016931415,-4.437280548089188,0.69713,1.8782844227984572,Balanced APP
28,2026-08-17,"noren, alex",,0.03648236562393199,0.1003139032794878,0.17531165593675235,0.7203539032794878,-8.166152418101907,0.6576549999999999,0.9450026545181036,Short Accurate
28,2026-08-17,"poston, j.t.",,0.2433555113270705,0.12560384368966632,-0.06727064207105066,0.2126238436896663,-2.496314083736421,0.6340349999999999,0.5110929597980247,Short Accurate
28,2026-08-17,"rai, aaron",,0.26001168650534423,0.558015032733818,0.19809168055374096,-0.152384967266182,-8.939883847764468,0.7303249999999999,0.8473046596177178,Balanced APP
28,2026-08-17,"reitan, kristoffer",,0.6237701545236073,0.10667675496395194,-0.054952891833474904,0.2744567549639519,6.393564049665083,0.58722,0.9492707726180362,Long Wild
28,2026-08-17,"rose, justin",,0.149788422189937,0.665131396613396,0.07861589553295592,0.3056963966133961,0.5052878754978656,0.6246649999999999,1.276011613236956,Balanced APP
28,2026-08-17,"schauffele, xander",,0.6720556961383028,0.6010778986281997,0.139481987296812,0.2806728986281997,7.058510653974765,0.599145,1.7274822148239952,OTT_APP
28,2026-08-17,"scheffler, scottie",,0.7466957105469361,1.0148274224024447,0.47029299738285535,0.6343724224024447,4.8182209900426605,0.6579399999999997,2.709229647514542,Stud
28,2026-08-17,"scott, adam",,0.3102372898977771,0.6516525283313324,0.01487410292844397,0.08575752833133228,4.52254704503674,0.5670299999999999,1.1746481431851195,Balanced APP
28,2026-08-17,"smalley, alex",,0.1465171073713561,0.4599402271627376,-0.0756470248400507,0.3324302271627375,-2.067248939562953,0.6118049999999999,1.1756059094997646,Elite Putter
28,2026-08-17,"spaun, j.j.",,0.35607342423082244,0.928031899980857,0.21064489696157573,-0.07094310001914292,-1.1575426883317335,0.64604,1.4123525193643278,Balanced APP
28,2026-08-17,"straka, sepp",,0.04732139116810378,0.40003454542737127,-0.15237852618232733,0.08529954542737124,-3.579368710204773,0.623575,-0.03839452344356689,Short Accurate
28,2026-08-17,"theegala, sahith",,-0.08805697931330717,0.31704398413304324,0.19475411448068503,0.07123398413304326,0.269325277901861,0.55646,0.4742388307585028,Balanced
28,2026-08-17,"thomas, justin",,0.27331092122635986,0.16845427002349384,0.4960351448584519,0.24133427002349384,3.405457279307294,0.60231,1.2496383121896557,Balanced ARG
28,2026-08-17,"thorbjornsen, michael",,0.4699190220016938,0.19182513630279469,0.24423081540118563,-0.010899863697205291,4.827723342430712,0.6166699999999999,1.0095180858494384,Balanced
28,2026-08-17,"woodland, gary",,0.5806815416075106,0.3477590436523927,-0.3399369208747425,0.3348890436523927,8.315963335554045,0.60473,1.1034820188280832,Long Accurate
28,2026-08-17,"young, cameron",,0.7459005282248694,0.7386926215710343,0.2868868697574085,0.15918262157103433,9.466950333584698,0.617135,2.013764708849302,Long Accurate
