player_name,r1_ott_mean,r2_ott_mean,r3_ott_mean,r4_ott_mean,tourn_ott_per_round_mean,r1_app_mean,r2_app_mean,r3_app_mean,r4_app_mean,tourn_app_per_round_mean,r1_arg_mean,r2_arg_mean,r3_arg_mean,r4_arg_mean,tourn_arg_per_round_mean,r1_putt_mean,r2_putt_mean,r3_putt_mean,r4_putt_mean,tourn_putt_per_round_mean,r1_total_mean,r2_total_mean,r3_total_mean,r4_total_mean,tourn_total_sg_per_round_mean
"aberg, ludvig",0.6754785364310556,0.627244394181753,0.6196978963932228,0.6435589859307295,0.6414949532341903,0.7539393486478713,0.6993372779927821,0.7016551489640209,0.7053226902516051,0.7150636164640698,0.05912646843996359,0.04977305348030196,0.040243114838486464,0.057507092283513125,0.051662432260566285,0.4347492523388191,0.4141819597448166,0.4123174890112835,0.4271806482421907,0.42210733733427747,1.9232936058577095,1.7905366853996538,1.7739136492070138,1.8335694167080383,1.8303283392931038
"arni sveinsson, gunnlaugur",-0.654879020583086,-0.5977613512410239,-0.6328576683152431,-0.6360030592884748,-0.630375274856957,-0.6069360567197604,-0.5685760783605701,-0.5842525160769083,-0.5918071764919638,-0.5878929569123006,-0.6914469901348137,-0.6802769397822228,-0.7033494000650864,-0.709082114303808,-0.6960388610714827,-0.6603691837445111,-0.6438513444597732,-0.6684172849863469,-0.6772991854032593,-0.6624842496484726,-2.613631251182171,-2.49046571384359,-2.5888768694435846,-2.614191535487506,-2.576791342489213
"berger, daniel",0.24776424308366712,0.15086230616027196,0.16369127852550952,0.17132715334183501,0.1834112452778209,0.6132843193758585,0.5210217974627535,0.5133942374293651,0.535905120154237,0.5459013686055535,-0.24812218812924264,-0.29356720075925213,-0.3155877535185807,-0.28812115057618004,-0.2863495732458139,0.13533586282326043,0.08872040520472596,0.0769752780823406,0.08544368181908248,0.09661880698235237,0.7482622371535435,0.46703730806849925,0.43847304051863445,0.5045548047389744,0.5395818476199129
"bhatia, akshay",-0.37808804291862,-0.3147600233358739,-0.3639262804823027,-0.3493526233780631,-0.3515317425287149,0.17160597543045542,0.23577937342689845,0.18158922074462303,0.20886355966733894,0.19945953231732896,0.12381621874258414,0.13369753359358189,0.08118645561248083,0.10668701886971126,0.11134680670458953,0.5353930868074535,0.5467088973402185,0.5090643104058299,0.5198772436194046,0.5277608845432267,0.452727238061873,0.601425781024825,0.40791370628063106,0.48607519877839167,0.4870354810364303
"blair, zac",-0.31846318276533303,-0.2636888446883224,-0.29202702735894664,-0.27724141831949084,-0.28785511828302324,0.4963398941039284,0.5648914197290081,0.5216691789714701,0.5485008805538052,0.532850343339553,-0.12120821473535302,-0.09898596027399006,-0.1371045150654974,-0.11690710189727317,-0.11855144799302841,-0.45062362696010766,-0.43149509376277584,-0.456545104277729,-0.44460822158592117,-0.4458180116466335,-0.3939551303568653,-0.22927847899608014,-0.3640074677307029,-0.29025586124888,-0.3193742345831322
"bradley, keegan",0.1656054628579319,0.07506203488685162,0.05986997782941012,0.07374136710563867,0.09356971066995808,0.2415239899414504,0.1496933044175542,0.13707083870491132,0.15980760971235397,0.1720239356940675,0.3062547072422436,0.25514899057311063,0.24085141011241673,0.2572623168249788,0.2648793561881875,0.3229787183137459,0.2665350505936855,0.2509756394654585,0.2661292427074876,0.27665466277009443,1.0363628783553718,0.746439380471202,0.6887678661121966,0.7569405363504591,0.8071276653223075
"brennan, michael",0.8632875182794826,0.9460185537934714,0.9168593286364614,0.9309462958468699,0.9142779241390713,-0.16717966520057134,-0.07138470977703948,-0.10135974403409372,-0.08662367588478256,-0.10663694872412177,-0.37477964035211936,-0.3341620791500704,-0.3548561535180518,-0.3435023779310776,-0.35182506273782976,-0.12101450516552596,-0.08442468173779552,-0.10552123150255849,-0.09798869893621844,-0.1022372793355246,0.20031370756126587,0.456047083128566,0.35512219958175734,0.4028315430947913,0.3535786333415951
"bridgeman, jacob",0.13686727754991226,0.0747755621282658,0.04209524936169668,0.06278414857711273,0.07913055940424688,0.3690347362983205,0.29491811627580694,0.26691995285042697,0.2843437299855532,0.30380413385252686,0.03036095199096722,-0.012267866085214367,-0.038370289401101064,-0.01794095009556649,-0.009554538397728676,0.38824639425822804,0.35829550018315776,0.33662661410894773,0.3352756906472487,0.35461104979939556,0.924509360097428,0.7157213125020161,0.6072715269199703,0.6644626191143481,0.7279912046584407
"burns, sam",0.2877308868614259,0.2273175793464708,0.21269611661363483,0.2279037419409102,0.23891208119061044,0.46791312902869164,0.41455829176680226,0.397852833990733,0.4068329294919773,0.42178929606955107,0.12113251757951443,0.11000642535493779,0.08467888088485405,0.10514228356022712,0.10524002684488334,0.856235931876078,0.839671691470064,0.8171235221339281,0.8328002722153114,0.8364578544238455,1.73301246534571,1.591553987938275,1.51235135362315,1.572679227208426,1.6023992585288904
"canter, laurie",0.43044597811407065,0.5012226845536004,0.48433346620001705,0.485900462594162,0.4754756478654626,-0.2955390004554115,-0.22392327598469158,-0.24035027811058118,-0.2365690193542333,-0.2490953934762294,-0.29536540317979576,-0.26486544679922747,-0.2902148930632637,-0.2773476651188769,-0.28194835204029095,-0.3367294911193834,-0.2987526192721896,-0.3261752041662967,-0.3153301829312816,-0.3192468743722878,-0.49718791664052,-0.28631865750250823,-0.37240690914012453,-0.3433464048102298,-0.37481497202334557
"cantlay, patrick",0.24790501765190354,0.3498088962002448,0.3132011513151033,0.32625154278887064,0.3092916519890306,0.6059320365891173,0.6910835679998087,0.6471445905752109,0.6775749969870685,0.6554337980378013,0.35535832794009825,0.396758688239371,0.37457788343273923,0.388909134192721,0.3789010084512323,0.08355366785086094,0.15685295244345845,0.09928538385630106,0.12736462954145666,0.11676415842301928,1.29274905003198,1.594504104882883,1.4342090091793545,1.5201003035101168,1.4603906169010834
"cauley, bud",0.15860523895957915,0.21843066486208407,0.18420045723443762,0.19680382797166826,0.1895100472569423,0.28518692774998156,0.3333373725897665,0.3035660974405642,0.30818674510108324,0.30756928572034886,0.19116453950904552,0.20458920442583187,0.17317896746533776,0.19313113627108022,0.19051596191782386,0.12405884573766145,0.13002769907209527,0.10926564676545888,0.12648291822659544,0.12245877745045275,0.7590155519562677,0.8863849409497777,0.7702111689057984,0.8246046275704272,0.8100540723455677
"celli, filippo",-0.3084480093396812,-0.3585781636690637,-0.3877683014687334,-0.37857177895876354,-0.3583415633590605,-0.2697433233518457,-0.32807329619473075,-0.34215824334164385,-0.33444557433754296,-0.3186051093064408,-0.40223518701258565,-0.4427804136428179,-0.45977081156542127,-0.4630678157321087,-0.44196355698823336,-0.3644365272395823,-0.39346495322223846,-0.4197136240259182,-0.4099978467926027,-0.3969032378200854,-1.3448630469436949,-1.522896826728851,-1.609410980401717,-1.5860830158210177,-1.5158134674738202
"clark, wyndham",-0.09178882185733106,0.019822728027090435,-0.040686114247475244,-0.016655123441713347,-0.032326832879857305,0.37375375716829495,0.4782946302305899,0.4158986936624806,0.44211609940141605,0.4275157951156954,0.3969986006988573,0.44938343719560003,0.40911668274204943,0.42232917676525306,0.41945697435043994,0.3965661130166107,0.4642776555634141,0.40006265037123917,0.42782190350088267,0.42218208061303664,1.0755296490264319,1.4117784510166944,1.184391912528294,1.2756120562258384,1.2368280171993145
"coleman, hamilton",-0.746910974703728,-0.9040626034454381,-0.8928484257702035,-0.909039280228183,-0.8632153210368883,-0.7065325285183855,-0.8550110130172823,-0.8519269884142217,-0.8673569505346564,-0.8202068701211365,-0.8802937741561079,-0.9563018974444859,-0.9676098869365352,-0.988318021559521,-0.9481308950241625,-0.835422845186588,-0.9289107372753288,-0.9275771834767712,-0.9511068045581913,-0.9107543926242199,-3.1691601225648096,-3.6442862511825354,-3.6399624845977314,-3.715821056880552,-3.542307478806407
"conners, corey",0.0036082717938494473,0.07681652038890645,0.035708698734263404,0.04856806580937783,0.041175389181599284,0.3396067368932993,0.39538073260006273,0.3621457933143692,0.3937617498497001,0.37272375316435785,0.00946359067125999,0.022539534226505613,-0.004224104190294893,0.011537318937125769,0.00982908491114912,-0.1104531018882869,-0.07432281527483549,-0.1114086115371233,-0.09143797947726448,-0.09690562704437755,0.24222549747012184,0.42041397194063934,0.2822217763212144,0.36242915511893925,0.32682260021272874
"coody, pierceson",0.4766406734584922,0.5361022346848873,0.5143681263278296,0.5310690220636562,0.5145450141337163,-0.13303445033444647,-0.05916449474939967,-0.10014882298493939,-0.08209711836187113,-0.09361122160766416,-0.5189791712734746,-0.48627655820329846,-0.5005616331552813,-0.49166199811220107,-0.49936984018606384,0.4899186612756783,0.5059820014335801,0.5000027676800208,0.5096969931423356,0.5014001058829036,0.31454571312624946,0.4966431831657692,0.4136604378676297,0.4670068987319197,0.42296405822289196
"coussaud, ugo",-0.12979752841722422,-0.07477035336249958,-0.10892571700593466,-0.09753792579756537,-0.10275788114580596,-0.08765285326403252,-0.03220624835471168,-0.07337692296694331,-0.044250535238760415,-0.05937163995611198,-0.17074263901863623,-0.15627952708414053,-0.17900846164573508,-0.17271435097231974,-0.16968624468020788,-0.14454740428347337,-0.11826574592604949,-0.1596115722935736,-0.1453512914607635,-0.141944003490965,-0.5327404249833664,-0.3815218747274013,-0.5209226739121866,-0.459854103469409,-0.4737597692730908
"cowan, ryder",-0.335132205395291,-0.2927690508632226,-0.33132508982128756,-0.32534954457216614,-0.32114397266299183,-0.29863580545767815,-0.2512876961749957,-0.2902132523202083,-0.28847431427669196,-0.2821527670573935,-0.3806875986600454,-0.37683348452563314,-0.4132257502311864,-0.40264724054124096,-0.39334851848952646,-0.34460177627339,-0.3355404428826922,-0.3572017732260072,-0.3542454601142133,-0.34789736312407565,-1.3590573857864046,-1.2564306744465437,-1.3919658655986895,-1.3707165595043123,-1.3445426213339875
"day, jason",-0.05236877108615783,0.007575078498903186,-0.045065119775356766,-0.03024765154533775,-0.03002661597698729,-0.4543798029362046,-0.3879738928330797,-0.44914591389369396,-0.4310605049429516,-0.4306400286514825,0.6139931994431644,0.628854562001561,0.5765331835331328,0.5953075852593169,0.6036721325592938,0.28518384649624057,0.30270874164487455,0.26376406459117746,0.2686639603545546,0.2800801532717118,0.3924284719170426,0.551164489312259,0.3460862144552595,0.40266338912558214,0.4230856412025358
"dechambeau, bryson",1.1129992864182958,1.2192912165287386,1.2047183284279799,1.2232584174329635,1.1900668122019944,-0.010535920608219722,0.0838827682322913,0.08654928536070461,0.09053189053898278,0.06260700588093973,-0.10275667676104483,-0.03786879781500688,-0.04624335340105254,-0.03608177114232667,-0.05573764977985773,0.3115333617454426,0.3611264955899549,0.3684932284749657,0.36706804367292495,0.35205528237082206,1.311240050794474,1.626431682535978,1.6135174888625978,1.6447765805025445,1.5489914506738987
"dossey, cooper",0.08074324272140913,-0.0518601917590644,-0.050053765535380705,-0.03098375665845079,-0.013038617807871692,0.11780414931310264,-0.00740403065909817,0.003632677083989141,0.014016418874929984,0.0320123036532309,-0.04515577463373969,-0.10893502102278303,-0.11998979756382175,-0.10038574333017299,-0.09361658413762937,-0.01843356223424307,-0.07693649705160482,-0.09422626819292959,-0.06992400408986907,-0.06488008289216163,0.13495805516652903,-0.24513574049255044,-0.26063715420814293,-0.18727708520356287,-0.1395229811844318
"du plessis, hennie",-0.1197840929627817,-0.06525906499671653,-0.10029521231659858,-0.09173049451505116,-0.09426721619778698,-0.07656696861287672,-0.0240255289135325,-0.04955692330786125,-0.0536757561216777,-0.05095629423898704,-0.16646560372633926,-0.15370776060321395,-0.17544159625836864,-0.16712169267472637,-0.16568416331566205,-0.12419263016501356,-0.1075299085138037,-0.13699318448707457,-0.14024952298323928,-0.1272413115372828,-0.4870092954670112,-0.3505222630272667,-0.46228691636990304,-0.4527774662946945,-0.43814898528971885
"dumont de chassart, adrien",-0.177011713804423,-0.30284910700957957,-0.30641928811228397,-0.29202977911398026,-0.2695774720100667,-0.17179151756098412,-0.3019205420676412,-0.3148600062041771,-0.29473507340988353,-0.27082678481067146,0.5134907042179112,0.4451295364136885,0.42381515860843605,0.4506040905863427,0.4582598724565946,0.05287092093048644,-0.014611399206925082,-0.03131783127819059,-0.016126327218429763,-0.0022961591932647504,0.21755839378299052,-0.17425151187045732,-0.22878196698621567,-0.15228708915595085,-0.08444054355740827
"echavarria, nicolas",-0.2582512138216499,-0.2035962373920492,-0.23094836723303977,-0.22091213067335533,-0.22842698728002356,-0.04649309723481149,-0.0058723065142323345,-0.02599908785246879,-0.015861024285531263,-0.02355637897176097,-0.20538630290676693,-0.1915773763518052,-0.22043388365930858,-0.20465775029270614,-0.20551382830264672,0.282393567366417,0.29960406647197313,0.270129794203744,0.28879918423620576,0.285231653069585,-0.22773704659681132,-0.10144185378611359,-0.20725154454107314,-0.15263172101538697,-0.1722655414848463
"english, harris",0.385148338957208,0.3394425123155587,0.3313571192313465,0.3379368334372232,0.34847120098533413,-0.018168520504994887,-0.057983243109434576,-0.07212703308855309,-0.06361068905071299,-0.052972371438423885,0.07858434824553263,0.07660433505036134,0.05557069929544885,0.06637328276392303,0.06928316633881645,0.9064506509339985,0.9134554695030029,0.890542310765205,0.9106082410538637,0.9052641680640175,1.3520148176317441,1.2715190737594884,1.2053430962034473,1.251307668204297,1.2700461639497442
"fang, ethan",-0.3161490202321418,-0.46318364459971423,-0.45358564600787055,-0.4591750400618334,-0.42302333772539,-0.2612212414147315,-0.4199439850288551,-0.4148129552941281,-0.41747793293831287,-0.3783640286690069,-0.45317700680450806,-0.5199432053098043,-0.5303623968863695,-0.5331433634475167,-0.5091564931120496,-0.4207421526073678,-0.49409520191296524,-0.4959316403835953,-0.4991225673399956,-0.47747289056098097,-1.4512894210587493,-1.8971660368513388,-1.8946926385719634,-1.9089189037876584,-1.7880167500674276
"fitzpatrick, alex",0.33274520301535876,0.280402368964138,0.25865000083382916,0.27679073658220277,0.2871470773488822,0.5798941204299124,0.5247523985196879,0.5110780278686258,0.5255318209050581,0.535314091930821,-0.0006888776217170744,-0.026776467599270628,-0.06212580732482579,-0.03464735686499832,-0.03105962735270295,0.1425575130879064,0.11404579564950397,0.09373498322450483,0.10599778346508484,0.11408401885675001,1.0545079589114605,0.8924240955340593,0.801337204602134,0.8736729840873474,0.9054855607837503
"fitzpatrick, matt",0.1907628679220549,0.28859482492387867,0.24632948841208982,0.2633170805813084,0.24725106545983294,0.7220702774891402,0.8155677119837664,0.7772522900170241,0.7873711162021221,0.7755653489230132,0.5669025748514596,0.6213376573011293,0.576854046248964,0.5949413643983175,0.5900089106999675,0.06901889280878412,0.12732000236080238,0.0778240055511006,0.09417433077498177,0.09208430787391722,1.5487546130714387,1.8528201965695767,1.6782598302291785,1.7398038919567298,1.704909632956731
"fleetwood, tommy",0.6321247661571235,0.5732850383086794,0.5671058096190962,0.5792381204072786,0.5879384336230444,0.5742927593256268,0.5224150211703288,0.5082296365909872,0.5222179491265061,0.5317888415533623,0.40721173287016393,0.39162253818391646,0.3715035354929622,0.3846045706504743,0.3887355942993792,0.5332139636200988,0.5110263402401599,0.5022976195102133,0.5153822212931117,0.5154800361658959,2.146843221973013,1.9983489379030845,1.949136601213259,2.0014428614773707,2.0239429056416816
"fleming, marek",-0.9798698172810438,-0.9208549016261318,-0.9493064969611517,-0.9687110651994875,-0.9546855702669537,-0.938004118863959,-0.8764207032182408,-0.9106429599618187,-0.9282186205922192,-0.9133216006590594,-1.0091717811963656,-1.0015982029047164,-1.0254998012506944,-1.0434890911409307,-1.0199397191231767,-0.9727662459805269,-0.9738963349052269,-0.9801578082555436,-1.0113280670060507,-0.984537114036837,-3.899811963321895,-3.7727701426543163,-3.8656070664292086,-3.9517468439386882,-3.8724840040860267
"fowler, rickie",0.33739536783383073,0.24065135802819726,0.2382201315309237,0.2508983205526511,0.2667912944864007,0.20511124372403605,0.12135241696148508,0.10468706170187618,0.12227934145392831,0.1383575159603314,0.08059532389415798,0.030055536245702848,0.01253099423663502,0.03374040648246492,0.03923056521474019,0.37306922345005883,0.3355187166001662,0.32013950911951755,0.32925085031986545,0.33949457487240203,0.9961711589020836,0.7275780278355514,0.6755776965889524,0.7361689188089098,0.7838739505338743
"fox, ryan",0.23616313339415626,0.3017493872813464,0.2783551713708622,0.29618906421152436,0.2781141890644723,0.17492161782834575,0.2456850184750038,0.22459272585083365,0.23672244512142762,0.2204804518189027,-0.05911629927366217,-0.04431002973187089,-0.0686698724082676,-0.05827848085846251,-0.057593670568065795,0.1576543515658288,0.17849282338611286,0.15707443229269588,0.1733818043469736,0.1666508528979028,0.5096228035146686,0.6816171994105922,0.5913524571061242,0.648014832821463,0.607651823213212
"gerard, ryan",-0.12763393911213336,-0.06573437193758995,-0.1089056253959612,-0.08729220974295097,-0.09739153654715887,0.6566493515119955,0.7259093950512316,0.667938101898114,0.6919577013201458,0.6856136374453717,-0.35986906611939357,-0.3425834871722745,-0.3807614616777998,-0.37014336303768114,-0.36333934450178723,0.5773227264980372,0.5940196810757338,0.5528048920041408,0.5658548001606163,0.572500524934632,0.7464690727785057,0.911611217017101,0.7310759068284939,0.80037692870013,0.7973832813310577
"gotterup, chris",0.5370866894250274,0.47154867668137795,0.47832749966830657,0.49474294274602953,0.4954264521301854,0.3674305289708512,0.28934358178154385,0.29546400109853665,0.31682750770254237,0.3172664048883685,-0.022130305655472332,-0.03530414139862064,-0.04064868865690471,-0.030281162724259836,-0.032091074608814385,0.577353403998417,0.5691387545255027,0.5527119466108428,0.5618943375414147,0.5652746106690443,1.4597403167388232,1.294726871589804,1.2858547587207814,1.3431836252657268,1.3458763930787838
"greyserman, max",0.10639907064827821,0.0377048407761747,0.018427843305658255,0.028240561363737236,0.04769307902346209,0.13523451322947774,0.07033318164551906,0.030910420693848934,0.044563556421801584,0.07026041799766183,0.11772890754102337,0.08586128046164426,0.062350796631456436,0.0852570387348115,0.0877995058422339,0.14190959070316717,0.1019312059861756,0.0742710012599619,0.08633289731093366,0.10111117381505957,0.5012720821219465,0.2958305088695136,0.1859600618909255,0.24439405383128396,0.30686417667841737
"griffin, ben",0.042828547679280494,0.1379600105311291,0.09970966005757698,0.1168377234629237,0.09933398543272758,-0.1165525626975165,0.0011883507179837063,-0.05551966184983478,-0.03386109391377394,-0.05118624193578537,0.35285473164838066,0.40856753051874345,0.3721503348090587,0.3863086278468682,0.3799703062057627,0.635078671054674,0.6870027504251334,0.6612963382959071,0.6627394522640283,0.6615293030099356,0.9142093876848186,1.2347186421929897,1.077636671312708,1.1320247096600462,1.0896473527126407
"grillo, emiliano",0.3819547541580302,0.2801674538794989,0.2774862309758439,0.29840928578893244,0.30950443120057636,0.24054077579692448,0.13233220586527186,0.11967091299966649,0.13510368216904295,0.15691189420772644,0.03472015651084588,-0.00897433579827514,-0.02912174395159722,-0.0038875699582848157,-0.0018158732993278236,-0.22573659182585218,-0.2764365769138348,-0.2951421856454027,-0.2773428579871458,-0.26866455309305887,0.4314790946399485,0.12708874703266088,0.07289321437851048,0.15228254001254476,0.19593589901591613
