event_id,event_start,feature_scope,feature_status,player_name,dg_id,source_player_name,source_player_id,app_shot_pooled_var50_raw,arg_shot_pooled_var50_raw,ott_shot_pooled_var50_raw,putt_shot_pooled_var50_raw,app_shot_pooled_var50_shrunk,arg_shot_pooled_var50_shrunk,ott_shot_pooled_var50_shrunk,putt_shot_pooled_var50_shrunk,app_shot_exp_n50,arg_shot_exp_n50,ott_shot_exp_n50,putt_shot_exp_n50,app_shot_indep_var50_raw,arg_shot_indep_var50_raw,ott_shot_indep_var50_raw,putt_shot_indep_var50_raw,app_shot_indep_var50_shrunk,arg_shot_indep_var50_shrunk,ott_shot_indep_var50_shrunk,putt_shot_indep_var50_shrunk,app_shot_history_neff50,arg_shot_history_neff50,ott_shot_history_neff50,putt_shot_history_neff50,app_shot_round_neff50,arg_shot_round_neff50,ott_shot_round_neff50,putt_shot_round_neff50,app_shot_history_rounds,arg_shot_history_rounds,ott_shot_history_rounds,putt_shot_history_rounds,app_shot_history_n,arg_shot_history_n,ott_shot_history_n,putt_shot_history_n,app_shot_variance_reliability,arg_shot_variance_reliability,ott_shot_variance_reliability,putt_shot_variance_reliability,app_shot_history_last_date,arg_shot_history_last_date,ott_shot_history_last_date,putt_shot_history_last_date,app_shot_history_last_event,arg_shot_history_last_event,ott_shot_history_last_event,putt_shot_history_last_event,app_dir_rms_cross_trail16,app_dir_shots_trail16,app_dir_valid_rounds_trail16,app_history_rounds_window,app_history_last_date,app_history_last_event,app_dist_mean_raw,arg_dist_mean_raw,ott_dist_mean_raw,putt_dist_mean_raw,app_dist_std_raw,arg_dist_std_raw,ott_dist_std_raw,putt_dist_std_raw,ott_dist_var_raw,app_dist_var_raw,arg_dist_var_raw,putt_dist_var_raw,my_pred_raw,ott_shot_variance_median_scale,ott_shot_indep_var50_shrunk_median_scaled,ott_shadow_var_blend50,ott_shadow_std_blend50,app_shot_variance_median_scale,app_shot_indep_var50_shrunk_median_scaled,app_shadow_var_blend50,app_shadow_std_blend50,arg_shot_variance_median_scale,arg_shot_indep_var50_shrunk_median_scaled,arg_shadow_var_blend50,arg_shadow_std_blend50,putt_shot_variance_median_scale,putt_shot_indep_var50_shrunk_median_scaled,putt_shadow_var_blend50,putt_shadow_std_blend50,baseline_indep_total_var_raw,baseline_indep_total_std_raw,shadow_indep_total_var_blend50,shadow_indep_total_std_blend50,app_cross_field_mean_yd,app_cross_centered_yd,app_cross_beta_sg_per_yd,app_cross_delta_sg_per_round,my_pred_app_cross_shadow,app_mu_app_cross_shadow,app_cross_recenter_gap_check
28,2026-08-20,pre_event_frozen_per_round,shadow_only,"aberg, ludvig",23950,"aberg, ludvig",52955,0.15951408810986148,0.1716646796807332,0.050037082923946784,0.09443327869254144,0.15888367300082926,0.16892038221588287,0.05007091991068488,0.09448703636534109,19.1858254109028,7.1875965544731955,14.04002840534468,28.9621513566377,3.0604094450551687,1.2338564601979827,0.7025220655728001,2.734990910596935,3.0483144108368814,1.214131557195175,0.7029971378277542,2.736547848453139,908.8038095803149,326.36091246646674,654.5852283028412,1380.1676614309692,49.988158605262264,49.98767534259589,49.988158605262264,49.98906903204878,226,225,226,228,4341,1625,3186,6572,0.9478516882177535,0.8671487969557548,0.9290362641856164,0.9650390640563276,2026-08-13,2026-08-13,2026-08-13,2026-08-13,pga:R2026027,pga:R2026027,pga:R2026027,pga:R2026027,7.17277296914304,173.0,16,16,2026-08-13,pga:R2026027,0.6836888491618288,0.1140477870960361,0.690787160397172,0.1811054066540073,1.437114224717021,1.0376041787585542,1.0866327502321858,1.4006432903093229,1.1807707338771638,2.0652972948840045,1.0766224317772135,1.961801626688526,1.5289663661295965,1.2473467180254434,0.8768811726507295,1.0288259532639468,1.0143105802780266,0.7990575105689154,2.4357785245546686,2.2505379097193368,1.5001792925245092,0.9270717250162905,1.1255870371256458,1.1011047344514298,1.0493353774896899,0.9201861543704667,2.5181334409188687,2.2399675338036973,1.4966521084753455,6.2844920872269086,2.506888925985136,6.620436131238411,2.5730208182675884,6.782272394900272,0.3905005742427674,-0.09819528139411673,-0.03834531377233272,1.4906210523572638,0.6453435353894961,1.1102230246251565e-16
28,2026-08-20,pre_event_frozen_per_round,shadow_only,"bhatia, akshay",26096,"bhatia, akshay",56630,0.15625381413798342,0.1419899059357516,0.06180956099187918,0.10448963080533816,0.15580220752272023,0.14313127631491274,0.061013165501521874,0.1041865807322986,19.892779254768914,7.758826311549897,14.252853456341438,28.225382669439306,3.108322632362594,1.1016750181488044,0.8809626150180521,2.949259814469103,3.0993389216551703,1.1105307126778636,0.8696117068006982,2.9407061101895597,927.4673236482673,345.0447615698416,659.1738579751194,1355.4942015882139,49.99915518760196,49.999120705766465,49.99915518760196,49.999335467102775,292,291,292,298,5675,2092,4133,8552,0.9488473949048428,0.8734320642518878,0.9294954270554144,0.964425324598636,2026-08-13,2026-08-13,2026-08-13,2026-08-13,pga:R2026027,pga:R2026027,pga:R2026027,pga:R2026027,6.454646117887558,165.0,16,16,2026-08-13,pga:R2026027,0.3839972475845167,0.1791840394876973,-0.4613277308618211,0.4153966518459376,1.6999196443659148,1.100050116723316,1.268465972131558,1.6207220770069406,1.6090059224556588,2.8897267973011385,1.2101102593029813,2.6267400508976917,0.520835125039852,1.2473467180254434,1.084707308434355,1.3468566154450068,1.1605415181909722,0.7990575105689154,2.4765500431471272,2.683138420224133,1.6380288215486725,0.9270717250162905,1.0295416234858374,1.1198259413944094,1.0582182862691465,0.9201861543704667,2.705997046669065,2.666368548783378,1.6329018797170203,8.33558302995747,2.8871409785387114,7.816189525846927,2.7957448964179346,6.782272394900272,-0.3276262770127145,-0.09819528139411673,0.03217135446337034,0.5530064795032223,0.416168602047887,5.551115123125783e-17
28,2026-08-20,pre_event_frozen_per_round,shadow_only,"brennan, michael",29197,"brennan, michael",61522,0.15411694354412808,0.13473051954011184,0.06759914043058239,0.11553012016258717,0.1537270532604265,0.13719456006523256,0.06626552102416393,0.11479295011174577,18.927826989897454,6.86959184127669,14.049986845238493,28.964995299657353,2.9170988436150496,0.9255436778037219,0.9497670337991122,3.3463293874781863,2.909719067780104,0.9424706304916664,0.931029698682378,3.3249772604205172,808.1572659207229,280.2955859626951,590.558940725095,1276.6404233246055,45.259219855197934,45.259219855197934,45.259219855197934,45.259219855197934,75,75,75,75,1410,557,1059,2184,0.941735621213491,0.8486204414319748,0.9219431705325956,0.962310812243533,2026-08-13,2026-08-13,2026-08-13,2026-08-13,pga:R2026027,pga:R2026027,pga:R2026027,pga:R2026027,6.152792894278793,149.0,16,16,2026-08-13,pga:R2026027,0.3869318346174881,-0.3788129390545459,0.651897815406023,0.4704759196605949,1.748327503707863,0.964407514873082,0.919485033820899,1.6782386276550036,0.8454527274206197,3.0566490602213676,0.9300818547436738,2.81648489135335,0.8173157305686989,1.2473467180254434,1.1613168390356816,1.0033847832281506,1.0016909619379375,0.7990575105689154,2.325032874755275,2.690840967488321,1.640378300115044,0.9270717250162905,0.8737378731871001,0.9019098639653869,0.9496893512961946,0.9201861543704667,3.0595980386356056,2.9380414649944777,1.7140716043953583,7.648668533739011,2.7656226303924782,7.534177079676336,2.7448455475083358,6.782272394900272,-0.6294795006214793,-0.09819528139411673,0.06181191669535424,0.8791276472640531,0.44874375131284233,0.0
28,2026-08-20,pre_event_frozen_per_round,shadow_only,"bridgeman, jacob",29433,"bridgeman, jacob",60004,0.162006984009643,0.1640857016910301,0.045189567082311206,0.10633272864226873,0.16126854261964405,0.16240169875347057,0.04556843968956001,0.10596492043703701,19.72377916074752,7.90729982010397,14.038444259876924,27.750064403526622,3.1953899751049533,1.297474839463116,0.634391218612995,2.9507400680256772,3.1808251202054585,1.284158923337897,0.6397100005914514,2.9405333666423514,937.3352347532887,338.29944050630263,652.6552672700893,1358.5874238942633,49.99030513643509,49.98990946764729,49.99030513643509,49.99105054173515,231,230,231,233,4544,1722,3253,6592,0.9493586390518173,0.8712333967445198,0.9288413503334904,0.964503445684779,2026-08-13,2026-08-13,2026-08-13,2026-08-13,pga:R2026027,pga:R2026027,pga:R2026027,pga:R2026027,5.96545385842713,167.0,16,16,2026-08-13,pga:R2026027,0.2738339640098121,-0.0309739345055609,0.1302644026424919,0.6800301776544273,1.4947485249470525,0.9899731537175328,0.8592252269978722,1.6940129126219894,0.738267990709545,2.2342731528313893,0.9800468450814378,2.869679748130036,0.6969936940984636,1.2473467180254434,0.7979401697258014,0.7681040802176732,0.8764154723746456,0.7990575105689154,2.5416622021064446,2.387967677468917,1.5453050435007702,0.9270717250162905,1.1905074282539265,1.085277136667682,1.041766354163774,0.9201861543704667,2.7058380904486667,2.7877589192893515,1.669658324115851,6.8222677367524085,2.611947115994581,7.029107813643624,2.651246464145426,6.782272394900272,-0.816818536473142,-0.09819528139411673,0.08020772603691077,0.7772014201353743,0.35404169004672287,-5.551115123125783e-17
28,2026-08-20,pre_event_frozen_per_round,shadow_only,"burns, sam",19483,"burns, sam",47504,0.1641846940015006,0.13243779869129424,0.06123970623532574,0.09638303968911675,0.16334452748205158,0.13509019429015728,0.06047530018849214,0.09636856525076852,19.951820907141446,6.455622963627717,14.063142247473003,28.487409669929615,3.2757836104117604,0.854968494483824,0.8612226999808453,2.7457031368569544,3.2590207584835373,0.8720913604204693,0.8504727490093958,2.7452907976019865,947.391211552422,300.06005586778434,651.5775539250135,1373.5830186422577,49.999998940039006,49.999998540235964,49.999998940039006,49.999999021543104,459,451,459,461,8970,3040,6488,13377,0.9498692193986993,0.8571673655366018,0.9287320414966638,0.9648773556966931,2026-08-13,2026-08-13,2026-08-13,2026-08-13,pga:R2026027,pga:R2026027,pga:R2026027,pga:R2026027,6.434944318560713,173.0,16,16,2026-08-13,pga:R2026027,0.967706751584588,0.0429215099903568,0.2331113971737853,0.9496433033530852,1.6521877126115447,1.0956077079857198,1.0000197346020956,1.381402620536377,1.0000394695936456,2.7297242377045685,1.2003562497977223,1.9082732000247695,1.5407632878237028,1.2473467180254434,1.0608343922469465,1.030436930920296,1.01510439409959,0.7990575105689154,2.604145014166274,2.666934625935421,1.6330752052295145,0.9270717250162905,0.8084912418768081,1.0044237458372651,1.0022094321234785,0.9201861543704667,2.526178581674003,2.2172258908493863,1.4890352214938996,6.838393157120706,2.615032152215476,6.919021193542369,2.6304032378216022,6.782272394900272,-0.34732807633955964,-0.09819528139411673,0.034105978192240316,1.5748692660159431,1.0018127297768282,1.1102230246251565e-16
28,2026-08-20,pre_event_frozen_per_round,shadow_only,"cantlay, patrick",15466,"cantlay, patrick",35450,0.14496558375882063,0.1345143667869789,0.04672304923531058,0.09938946986247067,0.1450933526001709,0.13676334383748404,0.04699386675671677,0.0992710872701413,19.350863657816788,6.975907693689127,14.03871780679514,28.7642617863544,2.805209246392758,0.9383598061810072,0.6559317032875206,2.8588647299310876,2.807681683821444,0.9540484624905563,0.6597336340476778,2.8554595420543785,912.5258247260365,316.68642152306563,649.8909246106828,1393.8531032423468,49.99996271069474,49.9999544535286,49.99996271069474,49.99996692788098,370,365,370,373,7002,2492,5234,10877,0.9480533418267177,0.8636437100879808,0.9285602966950705,0.965370438386205,2026-08-13,2026-08-13,2026-08-13,2026-08-13,pga:R2026027,pga:R2026027,pga:R2026027,pga:R2026027,6.3804735819539955,183.0,16,16,2026-08-13,pga:R2026027,0.8950514797063187,0.2082636674646111,0.2959787620284765,0.238972260161159,1.6175625862038654,0.8168254417207294,0.8066348671866574,1.5522772331426378,0.6506598089612365,2.6165087202865376,0.6672038022422646,2.409564608532963,1.386209592704137,1.2473467180254434,0.8229165832003699,0.7367881960808031,0.8583636735561467,0.7990575105689154,2.243499136744304,2.4300039285154207,1.558846986883389,0.9270717250162905,0.8844713538702598,0.7758375780562622,0.8808164269904724,0.9201861543704667,2.6275543349634725,2.518559471748218,1.5869969980274752,6.343936940023002,2.5187173203880984,6.461189174400705,2.54188693186788,6.782272394900272,-0.40179881294627684,-0.09819528139411673,0.03945474750108173,1.4256643402052187,0.9345062272074004,1.1102230246251565e-16
28,2026-08-20,pre_event_frozen_per_round,shadow_only,"cauley, bud",14502,"cauley, bud",34021,0.1344556067366266,0.1892937811948209,0.04191115234065969,0.09040162386336378,0.13512880409467287,0.18418029334750832,0.04252415970217788,0.09059239285902052,19.118756988398825,7.450634695592331,14.008189210089874,29.136753867135123,2.570624070925284,1.4103588138299958,0.587099352000862,2.6340098636961597,2.583494767619003,1.3722600838593189,0.5956864751081867,2.63956825296809,913.2831334731507,324.3631413265106,651.6841838978982,1409.698551602113,49.99488817391373,49.99488817391373,49.99488817391373,49.99488817391373,247,247,247,247,4826,1747,3475,7251,0.9480941809707357,0.8664398428145703,0.9287428715832713,0.9657463522553189,2026-08-13,2026-08-13,2026-08-13,2026-08-13,pga:R2026027,pga:R2026027,pga:R2026027,pga:R2026027,6.996974664551571,172.0,16,16,2026-08-13,pga:R2026027,0.196231304279573,0.4389110906373774,0.3429759863159138,-0.0283809250517704,1.3516259389861596,0.9616956249482236,0.9438552808546348,1.5745206976832518,0.8908627911971815,1.8268926789402176,0.9248584750445543,2.4791154274329537,0.7008194247427151,1.2473467180254434,0.7430275696983417,0.8169451804477617,0.9038501980127911,0.7990575105689154,2.064360897581459,1.9456267882608382,1.3948572644757735,0.9270717250162905,1.2721835231144583,1.0985209990795064,1.0481035249819106,0.9201861543704667,2.428894159897078,2.454004793665016,1.5665263463041457,6.121729372614907,2.474212879405268,6.3150977614531225,2.512985825955475,6.782272394900272,0.21470226965129857,-0.09819528139411673,-0.021082749784364793,0.6797366749583503,0.17514855449520822,2.7755575615628914e-17
28,2026-08-20,pre_event_frozen_per_round,shadow_only,"clark, wyndham",23604,"clark, wyndham",51766,0.17311970978150978,0.147751633746097,0.05856120363280227,0.0953719442049091,0.1718029022491322,0.14818473442345015,0.0579893883297072,0.09539357052518227,19.568821176123244,7.60087287340165,14.029049475894968,27.404928097205616,3.3877486427767187,1.1230413849414846,0.8215580231325432,2.61366127342624,3.3619802716522496,1.12633332813143,0.8135359979543486,2.614253941178333,925.6364997546996,325.9079754303188,653.6625152194281,1334.849997371366,49.999998597481614,49.999998540235964,49.999998597481614,49.99999870532618,452,451,452,454,8803,3141,6431,13228,0.9487514048392293,0.8669887225915791,0.9289432093957596,0.9638950066108916,2026-08-13,2026-08-13,2026-08-13,2026-08-13,pga:R2026027,pga:R2026027,pga:R2026027,pga:R2026027,6.730574655421757,157.0,16,16,2026-08-13,pga:R2026027,0.3634071012367796,0.4219941609351259,0.1350112074628382,0.7538139798362316,1.6433875561675753,1.0873431800085556,0.8913775773319318,1.574800576854227,0.794553985370144,2.700722659766435,1.182315191111118,2.479996856860406,1.0565126310056905,1.2473467180254434,1.0147614570439105,0.9046577212070273,0.9511349647694733,0.7990575105689154,2.6864155864482524,2.693569123107344,1.6412096523928148,0.9270717250162905,1.0441917814541444,1.1132534862826313,1.0551082817808943,0.9201861543704667,2.405600280680727,2.4427985687705664,1.5629454785022305,7.157588693108103,2.675367020262473,7.154278899367569,2.6747483805710712,6.782272394900272,-0.051697739478515636,-0.09819528139411673,0.00507647407553258,1.0615891050812232,0.3684835753123122,1.1102230246251565e-16
28,2026-08-20,pre_event_frozen_per_round,shadow_only,"cole, eric",21756,"cole, eric",47591,0.14967431652683785,0.15422442467783098,0.050432004167835165,0.09471132625194555,0.14955981215935574,0.1538076160132856,0.05043782540934236,0.09475653709609332,19.704491784208017,7.7834881179562,14.005530518349081,27.967328022792557,2.9492563403100265,1.2004039769785284,0.7063269734741234,2.648822728761885,2.9470000899417195,1.197159751690578,0.7064085030497071,2.650087155270353,932.1095166826482,335.86901253791586,653.4545511407914,1343.0309953024687,49.999920257116955,49.999917002308116,49.999920257116955,49.999926388822026,351,350,351,353,6917,2623,4965,9968,0.9490891808391297,0.8704223496177036,0.9289222026939551,0.9641070441586668,2026-08-13,2026-08-13,2026-08-13,2026-08-13,pga:R2026027,pga:R2026027,pga:R2026027,pga:R2026027,7.535167035412499,154.0,16,16,2026-08-13,pga:R2026027,-0.0316722241605446,0.4538971920902732,-0.3283795375728411,0.3614364212031488,1.9750269238549816,0.8580814389048558,1.0728459621035176,1.5508820561187235,1.1509984584018222,3.9007313499520713,0.7363037557930278,2.4052351519910395,0.2670620674476506,1.2473467180254434,0.8811363278643186,1.0160673931330704,1.0080016831003162,0.7990575105689154,2.3548225555152,3.127776952733636,1.7685522193968817,0.9270717250162905,1.1098529561198582,0.923078355956443,0.960769668524378,0.9201861543704667,2.438573508154796,2.421904330072918,1.5562468731126555,8.193268716137961,2.862388638207251,7.488827031896068,2.7365721316815437,6.782272394900272,0.7528946405122268,-0.09819528139411673,-0.07393070108522047,0.1931313663624301,-0.10560292524576506,-2.7755575615628914e-17
28,2026-08-20,pre_event_frozen_per_round,shadow_only,"echavarria, nicolas",22833,"echavarria, nico",51349,0.16022515405960214,0.17791316985229352,0.04885082511610827,0.09219520327134222,0.15957024117298527,0.1746384377897902,0.04896933517074339,0.09232781162810703,19.51467947649096,7.954278529595842,13.975103453514933,28.214317975624223,3.1267425255445205,1.4151709070884366,0.6826953347871787,2.60122478092496,3.1139621104771686,1.3891227761534874,0.6843515250609862,2.6049662352689475,927.2257024139169,360.8033209593772,651.6614047971603,1373.6377017068814,49.99683702775371,49.996707931095806,49.99683702775371,49.997080232666825,259,258,259,261,5080,1908,3642,7548,0.9488347473091515,0.8782872546326267,0.9287405582547977,0.9648787047855981,2026-08-13,2026-08-13,2026-08-13,2026-08-13,pga:R2026027,pga:R2026027,pga:R2026027,pga:R2026027,7.563846426976799,162.0,16,16,2026-08-13,pga:R2026027,0.0692056330949213,0.0804148153867099,0.0515549771714497,0.4776830755715808,1.4621734699933389,1.132008529052105,0.8646769146783393,1.7657353434940508,0.7476661667776521,2.1379512563523613,1.2814433098467102,3.1178213032640536,0.3966298308460984,1.2473467180254434,0.8536236287605281,0.8006448977690901,0.8947876271882005,0.7990575105689154,2.488234812003812,2.3130930341780864,1.520885608511727,0.9270717250162905,1.287816448348032,1.2846298790973711,1.1334151397865528,0.9201861543704667,2.3970538622970454,2.7574375827805495,1.6605533965460277,7.284882036240777,2.6990520625287644,7.155805393825097,2.6750337182594723,6.782272394900272,0.7815740320765263,-0.09819528139411673,-0.07674688201008892,0.31988294883600943,-0.007541248915167623,-2.7755575615628914e-17
