player_name,category_clean,mean,std,skew,excess_kurtosis,n,n_eff,distribution_source,category_profile_shrinkage_adjustment,category_profile_shrinkage_factor,course_history_category_signal,course_history_category_raw_adjustment,course_history_category_adjustment
"chatfield, davis",sg_putt,0.2179140756860482,1.2514629601804357,0.843656974679467,0.6526328120793266,43,34.815838065661005,player_ema,0.0,1.0,0.0,0.0,0.0
"clanton, luke",sg_app,0.3294707067585401,1.3862579467254708,-0.43778040898316267,-0.83723108316007,122,49.246513391506554,player_ema,0.0,1.0,2.3029723507017943,0.0,-0.002521698459091744
"clanton, luke",sg_arg,-0.15588490443513411,0.8061651361408204,-0.4766515738144574,1.1721658212631114,122,49.246513391506554,player_ema,-0.0,1.0,2.984693400353012,0.0,-0.002521698459091744
"clanton, luke",sg_ott,-0.305013976147362,1.1719992916120465,-1.4658950456632065,2.802612567443239,122,49.246513391506554,player_ema,-0.0,1.0,0.403471753454679,0.010086793836366976,0.007565095377275232
"clanton, luke",sg_putt,-0.2195760032064399,1.7101629579709647,-0.10545134294579064,-0.622364644594267,122,49.246513391506554,player_ema,-0.0,1.0,-1.7783547139866582,-0.0,-0.002521698459091744
"cole, eric",sg_app,-0.004260434909995524,2.0236979310113132,0.03490607065531979,-0.3059766763729761,372,49.99996557799905,player_ema,-0.0,1.0,6.536763416654087,0.0,0.007987201926844703
"cole, eric",sg_arg,0.3189561638898823,0.8997991616931011,-0.0685956314630164,0.8193631020227077,372,49.99996557799905,player_ema,0.0,1.0,-2.1685101726777734,-0.0,0.007987201926844703
"cole, eric",sg_ott,-0.38437227845854094,1.221966870606259,-0.702156215359855,1.101425564224546,372,49.99996557799905,player_ema,-0.0,1.0,-1.2779523082951525,-0.03194880770737881,-0.023961605780534107
"cole, eric",sg_putt,0.6454370495045598,1.6726215549012675,-0.47093946419915644,-0.2587713780920837,372,49.99996557799905,player_ema,0.0,1.0,-3.631408325054372,-0.0,0.007987201926844703
"collet, tyler",sg_app,-0.8305256945057482,1.6188305161957366,0.3848665174871703,-0.20215093508121473,22,20.684654068975576,player_ema,-0.0,1.0,0.0,0.0,0.0
"collet, tyler",sg_arg,-0.47028912005053786,1.4435632631910011,-0.5247819574042838,0.193121463154859,22,20.684654068975576,player_ema,0.0,1.0,0.0,0.0,0.0
"collet, tyler",sg_ott,-1.2918186975282386,1.2476701822841632,-2.472275202207573,8.455586426895938,22,20.684654068975576,player_ema,-0.0,1.0,0.0,0.0,0.0
"collet, tyler",sg_putt,-0.013281465533543427,1.085445891237191,0.04908663373528205,0.13524821758328143,22,20.684654068975576,player_ema,0.0,1.0,0.0,0.0,0.0
"coody, pierceson",sg_app,-0.16002443681977002,1.742921717340681,-0.5679266711599429,1.7592031857733428,191,49.95198918345071,player_ema,-0.0,1.0,1.874766990830496,0.0,0.017408462411949193
"coody, pierceson",sg_arg,-0.18263311271579802,1.35605817979827,-0.13794151244681666,2.0529072286963013,191,49.95198918345071,player_ema,-0.0,1.0,-1.213580066983002,-0.0,0.017408462411949193
"coody, pierceson",sg_ott,0.08263357597011053,1.141026914887038,-0.1398251449936451,-0.5935909808423858,191,49.95198918345071,player_ema,0.0,1.0,-2.7853539859118706,-0.06963384964779677,-0.052225387235847576
"coody, pierceson",sg_putt,0.2621170950686311,1.5439914473528469,-0.5556144116949617,0.7565191001772185,191,49.95198918345071,player_ema,0.0,1.0,-3.2804763469328773,-0.0,0.017408462411949193
"crowe, trace",sg_app,-0.10810696232785484,1.3860449251600129,0.40059032276836515,0.11700103136101836,97,47.97772582409366,player_ema,0.0,1.0,0.8690227102669474,0.0,-0.0132144405660996
"crowe, trace",sg_arg,-0.43016531520378687,1.1360035426098933,0.13460299310457663,0.2734355585741892,97,47.97772582409366,player_ema,-0.0,1.0,0.2652362254440624,0.0,-0.0132144405660996
"crowe, trace",sg_ott,-0.027944718963352114,1.0607586398784334,-0.6928161468878572,0.5480264484162976,97,47.97772582409366,player_ema,0.0,1.0,2.114310490575936,0.0528577622643984,0.0396433216982988
"crowe, trace",sg_putt,-0.32085785056598565,1.6425158574066396,-0.20224194553354918,0.6713527277573452,97,47.97772582409366,player_ema,-0.0,1.0,1.990350509686367,0.0,-0.0132144405660996
"dahmen, joel",sg_app,0.587406710941475,1.4944004235095103,0.23735937099517812,-0.27266226855570874,456,49.999998804878196,player_ema,0.0,1.0,3.857070458495622,0.0,-0.016158958104370336
"dahmen, joel",sg_arg,-0.2173483484855173,0.8904552202952595,0.16631593442732537,-0.13573820336480136,456,49.999998804878196,player_ema,-0.0,1.0,-0.1717802441576396,-0.0,-0.016158958104370336
"dahmen, joel",sg_ott,0.17570833809374117,0.8753041770498097,-0.6001598377520045,0.21233258169483182,456,49.999998804878196,player_ema,0.0,1.0,2.5854332966992537,0.06463583241748135,0.04847687431311101
"dahmen, joel",sg_putt,-0.7454529375132418,1.548603239228949,0.17056068455996898,0.44246878391230116,456,49.999998804878196,player_ema,-0.0,1.0,-0.49576248298399,-0.0,-0.016158958104370336
"davis, cameron",sg_app,-0.558508858822563,1.7072025422185721,0.21610607189993894,0.09472557922183045,458,49.99999889677528,player_ema,-0.0,1.0,0.2278105721035865,0.0,0.014992567475928021
"davis, cameron",sg_arg,-0.18775918279056472,1.2898819810937439,-0.5123877476530124,0.25644796841229267,458,49.99999889677528,player_ema,0.0,1.0,3.828855030131476,0.0,0.014992567475928021
"davis, cameron",sg_ott,-0.5059346377683795,1.199893088926902,-0.5262045620387958,0.35919850592033553,458,49.99999889677528,player_ema,-0.0,1.0,-2.3988107961484832,-0.059970269903712084,-0.044977702427784066
"davis, cameron",sg_putt,-0.12488425777768823,1.5947033662540664,-0.14081004029804012,0.815890181837037,458,49.99999889677528,player_ema,0.0,1.0,4.116731749785741,0.0,0.014992567475928021
"day, jason",sg_app,-0.5024716960141242,1.9124583473000545,-0.5291122302726005,0.2938190029901575,411,49.99999276819875,player_ema,-0.0,1.0,0.0813811185686669,0.0,-0.0041411213196434265
"day, jason",sg_arg,0.6212920258461926,0.908248120936252,-0.5028467273355922,0.3970000366173485,411,49.99999276819875,player_ema,0.0,1.0,0.0350154686973764,0.0,-0.0041411213196434265
"day, jason",sg_ott,0.07542234929743069,0.9646664912704188,-0.6434376142644164,0.44874700053469985,411,49.99999276819875,player_ema,-0.0,1.0,0.6625794111429483,0.016564485278573706,0.012423363958930279
"day, jason",sg_putt,0.0706743494975862,1.548226507311862,0.12239512795810174,-0.3078706571581451,411,49.99999276819875,player_ema,0.0,1.0,-0.0522033757099683,-0.0,-0.0041411213196434265
"dou, zecheng",sg_app,-0.1020811012541192,1.612219957314867,-0.0011164393151507684,-0.12367578272753921,146,49.71018457658762,player_ema,-0.0,1.0,0.292047587650495,0.0,-0.0033712736350653416
"dou, zecheng",sg_arg,0.019383823962617737,0.8916954311107267,0.4422961127638718,0.5584735047316207,146,49.71018457658762,player_ema,0.0,1.0,2.263888995766622,0.0,-0.0033712736350653416
"dou, zecheng",sg_ott,0.014092510732526965,1.0805060944649532,-0.4476801261875522,0.7379630204241674,146,49.71018457658762,player_ema,0.0,1.0,0.5394037816104547,0.013485094540261366,0.010113820905196025
"dou, zecheng",sg_putt,0.053867180040409426,1.4675619437847716,-0.055832041702009026,-0.29251446731001085,146,49.71018457658762,player_ema,0.0,1.0,-1.2244932300245954,-0.0,-0.0033712736350653416
"dumont de chassart, adrien",sg_app,-0.13707393976020868,1.3580563936468573,-0.2182323634400968,0.07329192411997854,121,49.21599995178739,player_ema,-0.0,1.0,-0.3326165678663287,-0.0,-0.008144548428400773
"dumont de chassart, adrien",sg_arg,0.35870115119919954,1.2807433774344195,-0.16308721506394627,0.8507097228516156,121,49.21599995178739,player_ema,0.0,1.0,-0.5946794047422163,-0.0,-0.008144548428400773
"dumont de chassart, adrien",sg_ott,-0.660949965672539,1.1271792443981625,-0.2152244578982807,0.28855160560653115,121,49.21599995178739,player_ema,-0.0,1.0,1.3031277485441235,0.03257819371360309,0.024433645285202317
"dumont de chassart, adrien",sg_putt,0.18551425168844723,1.5582841694138978,-0.021492539875531028,-0.56506961667605,121,49.21599995178739,player_ema,0.0,1.0,0.0089041989885359,0.0,-0.008144548428400773
"dunlap, nick",sg_app,-0.0467754980238253,1.535278453958403,0.023733222790634657,2.2484717309314926,189,49.94799202834053,player_ema,0.0,1.0,-2.7007711146568685,-0.0,0.008985899156354294
"dunlap, nick",sg_arg,0.18062808913581646,1.0892373318755897,0.28304374277762506,-0.3579331789246005,189,49.94799202834053,player_ema,0.0,1.0,2.9892293538086774,0.0,0.008985899156354294
"dunlap, nick",sg_ott,-0.9791474694764007,1.369942706708614,-1.3239244349719035,1.760599502735671,189,49.94799202834053,player_ema,-0.0,1.0,-1.437743865016687,-0.03594359662541718,-0.02695769746906288
"dunlap, nick",sg_putt,-0.09796548749218482,1.7144615932439875,0.16910100486267649,-0.06915226658331752,189,49.94799202834053,player_ema,0.0,1.0,-1.0657071717879978,-0.0,0.008985899156354294
"echavarria, nicolas",sg_app,0.10853366201699455,1.6151245586736271,-0.2049585813855343,0.5726473414077025,272,49.99811965429346,player_ema,0.0,1.0,2.787687519599627,0.0,-0.0021302889416356554
"echavarria, nicolas",sg_arg,-0.015254905628971216,1.1738687050683756,-0.10669363337865935,-0.7146742635794539,272,49.99811965429346,player_ema,-0.0,1.0,-0.2113700802295164,-0.0,-0.0021302889416356554
"echavarria, nicolas",sg_ott,-0.039983626954872904,0.9732481581894967,-0.35181175212611127,-0.36828745273751595,272,49.99811965429346,player_ema,-0.0,1.0,0.3408462306617049,0.008521155766542622,0.006390866824906966
"echavarria, nicolas",sg_putt,0.09763368135770951,1.7127571358190634,-0.7389772019560682,0.4665154502687252,272,49.99811965429346,player_ema,0.0,1.0,6.91752330626759,0.0,-0.0021302889416356554
"eckroat, austin",sg_app,0.23539586607631455,1.5045237228896473,-0.1527162016079506,0.12165913555926355,312,49.999620440052496,player_ema,0.0,1.0,-0.0182173124252137,-0.0,-0.012620099876431402
"eckroat, austin",sg_arg,-0.282019199549462,1.1147081457361752,-0.48125863358787085,1.5797545091341645,312,49.999620440052496,player_ema,-0.0,1.0,1.162482180042881,0.0,-0.012620099876431402
"eckroat, austin",sg_ott,-0.24649076168446804,0.9201235143886392,-0.26004922100533423,-0.16915788109913255,312,49.999620440052496,player_ema,-0.0,1.0,2.019215980229024,0.05048039950572561,0.03786029962929421
"eckroat, austin",sg_putt,0.22900311195017584,1.5884586082353909,0.07053683775130039,-0.5334705932528601,312,49.999620440052496,player_ema,0.0,1.0,-0.126334066131073,-0.0,-0.012620099876431402
"english, harris",sg_app,-0.2141540995174266,1.4543560466615806,-0.42587927143193566,0.24115785711534166,491,49.99999970534163,player_ema,-0.0,1.0,3.4588669993526198,0.0,-0.00036617035523412816
"english, harris",sg_arg,0.26275525283107076,0.8442483908836076,-0.24979815555207946,0.18743963574594247,491,49.99999970534163,player_ema,0.0,1.0,-2.7639032991101438,-0.0,-0.00036617035523412816
"english, harris",sg_ott,0.3277949267201171,0.7732265877272405,-0.08491251635519406,0.48356446714224344,491,49.99999970534163,player_ema,0.0,1.0,0.0585872568374605,0.0014646814209365127,0.0010985110657023844
"english, harris",sg_putt,0.31985211436872313,1.8410982423867566,-0.08522619072839802,-0.26139422226080766,491,49.99999970534163,player_ema,0.0,1.0,-1.9868590899610263,-0.0,-0.00036617035523412816
"ewart, a.j.",sg_app,0.09657899003039408,1.5095249788592513,0.38830248180719573,0.036629970490861474,63,42.55552150310628,player_ema,0.0,1.0,0.0,0.0,0.0
"ewart, a.j.",sg_arg,0.03369808259151659,0.883744595106921,-0.0994953322893934,-0.16289966396423994,63,42.55552150310628,player_ema,0.0,1.0,0.0,0.0,0.0
"ewart, a.j.",sg_ott,-0.4830874169947276,0.8479851620552469,-0.7086468358783883,0.1991093977196492,63,42.55552150310628,player_ema,-0.0,1.0,0.0,0.0,0.0
"ewart, a.j.",sg_putt,0.39802432781636216,1.604392138583025,-0.4579297946382429,0.0969272661741285,63,42.55552150310628,player_ema,0.0,1.0,0.0,0.0,0.0
"finau, tony",sg_app,-0.22417350990154283,1.527282505587681,-0.24839048255800003,-0.24221810737046878,507,49.99999984464215,player_ema,-0.0,1.0,0.2430144185741848,0.0,-0.011058665388603242
"finau, tony",sg_arg,0.20959709379194058,1.1927523137788332,0.3522317021209171,-0.18901267513429243,507,49.99999984464215,player_ema,0.0,1.0,-0.8499317503867134,-0.0,-0.011058665388603242
"finau, tony",sg_ott,0.11419097886696776,1.1008455202766507,-0.5819032485650691,-0.24247398430970568,507,49.99999984464215,player_ema,0.0,1.0,1.7693864621765187,0.04423466155441297,0.033175996165809726
"finau, tony",sg_putt,-0.28576479825495826,1.8289738442984822,0.4065751612285291,-0.27999322169294416,507,49.99999984464215,player_ema,-0.0,1.0,2.710559354679246,0.0,-0.011058665388603242
