player_name,player_name_original,category,category_clean,n,n_eff,mean,std,skew,excess_kurtosis,delta_mu,sigma_ratio,tail_ratio_course,mean_adj,std_adj,df_t,distribution,sanity_flags,q01_adj,q05_adj,q10_adj,q25_adj,q50_adj,q75_adj,q90_adj,q95_adj,q99_adj
"bridgeman, jacob","Bridgeman, Jacob",sg_ott_adj,sg_ott,185,49.93897228544291,0.0950858663362625,0.9371990183540708,-0.5700596278604395,-0.2408873278619689,0.0,1.0,0.0,0.0950858663362625,0.9371990183540708,inf,normal,,-2.19,-1.5,-1.097,-0.5880000000000001,0.275,0.898,1.204,1.4209999999999998,1.61
"bridgeman, jacob","Bridgeman, Jacob",sg_putt_adj,sg_putt,185,49.93897228544291,0.8557109882427827,1.6181237760683556,0.0374333719207671,0.1646569453296567,0.0,1.0,0.0,0.8557109882427827,1.6181237760683556,40.4393982166225,student_t,,-2.9304999999999994,-1.9052,-1.1654000000000002,-0.0827,0.8247,1.6154000000000002,2.9687,3.9156000000000004,4.1246
"burns, sam","Burns, Sam",sg_app_adj,sg_app,465,49.99999916623183,0.2285512192530225,1.613885962794778,0.1412785636528039,0.0808062423114086,0.0,1.0,0.0,0.2285512192530225,1.613885962794778,78.25168932961127,student_t,,-2.8513,-2.7579,-1.8741999999999999,-0.8179,0.2294,1.3501,2.2722,2.7788,3.9643
"burns, sam","Burns, Sam",sg_arg_adj,sg_arg,465,49.99999916623183,-0.1563082375401339,0.974253281797686,-0.1212668555663612,0.0912535509928385,0.0,1.0,0.0,-0.1563082375401339,0.974253281797686,69.75086596324208,student_t,,-2.3054,-2.0026,-1.3754,-0.7886,-0.1092,0.4396,0.9628000000000001,1.5082,1.9326000000000003
"burns, sam","Burns, Sam",sg_ott_adj,sg_ott,465,49.99999916623183,0.2819424498445886,0.9166944427972862,-1.438467186207664,3.07803124753334,0.0,1.0,0.0,0.2819424498445886,0.9166944427972862,5.949297949722978,student_t,df_t<8,-3.437,-1.669,-0.8689999999999998,-0.07300000000000001,0.44,0.933,1.19,1.236,1.77
"burns, sam","Burns, Sam",sg_putt_adj,sg_putt,465,49.99999916623183,0.6979608695347967,1.934093345919188,-0.1743047331733811,0.2966905430457607,0.0,1.0,0.0,0.6979608695347967,1.934093345919188,24.223091502699422,student_t,,-4.565200000000001,-2.2964,-1.5543,-0.6501999999999999,0.8312,2.0992,2.7198,3.2596,5.430299999999999
"campbell, brian","Campbell, Brian",sg_app_adj,sg_app,80,46.08503341210959,-0.577350795294856,2.3349739142909103,-0.3617938550011634,-0.1136878251580499,0.0,1.0,0.0,-0.577350795294856,2.3349739142909103,inf,normal,,-5.6517,-5.2706,-4.7218,-1.7232,-0.21729999999999994,1.1093000000000002,1.9656999999999998,2.8633000000000006,4.6226
"campbell, brian","Campbell, Brian",sg_arg_adj,sg_arg,80,46.08503341210959,-0.1945020665569742,1.1664553306104843,-0.3112965957319597,0.1876022649472175,0.0,1.0,0.0,-0.1945020665569742,1.1664553306104843,35.98255629636518,student_t,,-3.3346,-2.0992,-1.7334,-0.8503999999999999,-0.2056,0.6466000000000001,1.2378,1.7553999999999998,2.4294
"campbell, brian","Campbell, Brian",sg_ott_adj,sg_ott,80,46.08503341210959,-0.901223872969534,0.9386884728135008,-1.0283415591849738,1.6465038965583485,0.0,1.0,0.0,-0.901223872969534,0.9386884728135008,7.644084907750094,student_t,df_t<8,-3.551,-2.887,-2.153,-1.384,-0.7729999999999999,-0.22799999999999998,0.17000000000000004,0.23799999999999988,0.6550000000000001
"campbell, brian","Campbell, Brian",sg_putt_adj,sg_putt,80,46.08503341210959,0.3382581757540647,1.3266578730766194,-0.2171445230902979,-0.6833303557354817,0.0,1.0,0.0,0.3382581757540647,1.3266578730766194,inf,normal,,-2.4024,-2.1314,-1.4613,-0.7658000000000001,0.3936,1.1973,1.9906000000000001,2.4762,2.9624
"cantlay, patrick","Cantlay, Patrick",sg_app_adj,sg_app,391,49.999983903614456,0.5396582797344329,1.6328026896041778,0.4621205479914186,-0.0548769893284322,0.0,1.0,0.0,0.5396582797344329,1.6328026896041778,inf,normal,,-2.1053999999999995,-1.9845,-1.6624,-0.49429999999999996,0.3502,1.4313,2.6926000000000005,3.6566,4.7363
"cantlay, patrick","Cantlay, Patrick",sg_arg_adj,sg_arg,391,49.999983903614456,0.1725321564763677,0.9949052335102164,0.6600307790310649,1.280643157194211,0.0,1.0,0.0,0.1725321564763677,0.9949052335102164,8.685145870880637,student_t,,-1.6894,-1.2894,-1.1292,-0.5472,0.2256,0.7048,1.1926,1.4993999999999998,3.4184
"cantlay, patrick","Cantlay, Patrick",sg_ott_adj,sg_ott,391,49.999983903614456,0.3869998476454785,0.7432286329026474,-0.0899137534452692,0.540482934749448,0.0,1.0,0.0,0.3869998476454785,0.7432286329026474,15.101183060999741,student_t,,-1.327,-0.8479999999999999,-0.335,-0.174,0.325,0.9240000000000002,1.336,1.535,2.011
