player_name,accuracy,course_x,dg_id,distance,gir,great_shots,poor_shots,position,prox_fw,prox_rgh,round,scrambling,sg_app,sg_arg,sg_bs,sg_ott,sg_putt,sg_t2g,sg_total,thru,total,course_name,event_name,last_updated,course_y,updated_pred_r3,sg_app_avg,sg_ott_avg,sg_arg_avg,sg_putt_avg,great_shots_avg,tot_resid_adj,tot_sg_adj,wind_adj3,dew_adj3,r3_teetime,teetime_numeric,pos_6_10,sg_total_adj,player_wind_benefit,player_dew_benefit,residual,residual2,weather_signal,residual_w_adj,sg_ott_avg_adj,sg_putt_avg_adj,sg_app_avg_adj,sg_arg_avg_adj,pos_6_10_adj,r1_tot_resid_adj_fb,r1_resid_removed,total_adjustment,updated_pred_r4,Score
"bezuidenhout, christiaan",0.57,DG,18103,294.6,0.78,2.0,0.0,55,29.08,98.36,-2.0,0.71,-0.57,0.5,-0.68,-0.11,0.53,-0.19,0.34,18.0,-5.0,Detroit Golf Club,Rocket Classic,2026-08-02 00:48:48 UTC,,0.4071464149183239,0.0801,-0.3905,-0.057700000000000085,0.9458,3.5,-0.0191440871853105,-0.0738903203760795,0.7694199999999998,-0.1574672168949766,2026-08-01 07:45:00,1785570300000000000,0.0,0.5817818742362965,-0.04200660426179603,-0.1574672168949769,-0.024838361838800338,0.0006169442188351729,-1.3608877755422435,1.336049413703443,-0.058575,0.0,0.004005000000000001,0.0005770000000000009,0.0,0.0301808224797141,0.0301808224797141,0.008860585081675896,0.4160069999999998,68.0
"blair, zac",0.5,DG,17639,287.9,0.67,1.0,5.0,55,29.4,65.27,0.0,0.6,0.05,-0.47,-2.76,-2.81,1.58,-3.24,-1.66,18.0,-5.0,Detroit Golf Club,Rocket Classic,2026-08-02 00:48:48 UTC,,0.2831616492823896,0.31399999999999995,-0.5956999999999999,0.18010000000000007,0.656,2.0,0.1967512794009084,-0.1223634437890849,0.8216343333333331,-0.0400372085616433,2026-08-01 10:15:00,1785579300000000000,0.0,-1.4182181257637034,0.01020772907153733,-0.04003720856164359,-1.7312092545361992,2.997085482991783,-0.40187361340872263,-1.3293356411274766,-0.08935499999999998,0.0,0.0157,-0.0018010000000000007,0.0,-0.0112261863294338,-0.0112261863294338,-0.13861764928238965,0.14454399999999998,70.0
"finau, tony",0.5,DG,11676,310.7,0.61,3.0,7.0,55,33.2,57.94,0.0,0.75,-2.92,1.7,-3.22,-0.3,-0.14,-1.52,-1.66,18.0,-5.0,Detroit Golf Club,Rocket Classic,2026-08-02 00:48:48 UTC,,0.2049555899908859,0.22160000000000024,0.12239999999999997,1.1984,-0.9880999999999999,5.0,0.1164168935954563,-0.1839549048563881,0.8216343333333331,-0.0400372085616433,2026-08-01 10:15:00,1785579300000000000,0.0,-1.4182181257637034,0.01020772907153733,-0.04003720856164359,-1.6530031952446957,2.7324195634891737,-0.40187361340872263,-1.2511295818359731,0.018359999999999994,-0.0,0.011080000000000013,-0.011984,0.0,0.0424936012518177,0.0424936012518177,0.0425004100091141,0.247456,70.0
"lebioda, hank",0.5,DG,21943,295.7,0.72,3.0,5.0,55,24.77,79.67,0.0,0.75,0.28,-0.32,-1.91,-2.19,0.57,-2.23,-1.66,18.0,-5.0,Detroit Golf Club,Rocket Classic,2026-08-02 00:48:48 UTC,,-0.3090780018970371,0.2107,0.40379999999999994,0.47530000000000006,-0.5322000000000001,2.0,0.2218421507038549,-0.0512583262635345,0.8234426666666668,-0.0316974668949767,2026-08-01 10:25:00,1785579900000000000,0.0,-1.4182181257637034,0.012016062404870964,-0.03169746689497699,-1.1288215283567722,1.274238042881719,-0.5192657870086683,-0.6095557413481039,0.060569999999999985,-0.0,0.010535000000000001,-0.004753,0.0,0.0303381736626424,0.0303381736626424,-0.13456999810296283,-0.44364799999999993,70.0
"hojgaard, nicolai",0.5,DG,23602,316.8,0.56,6.0,4.0,55,24.49,48.77,0.0,0.4,-0.53,0.15,0.11,0.64,-1.92,0.27,-1.66,18.0,-5.0,Detroit Golf Club,Rocket Classic,2026-08-02 00:48:48 UTC,,0.6664136280581814,-0.6554000000000001,0.2176,0.15660000000000002,0.8421000000000002,5.0,-0.0595531911911464,-0.1291353291070444,0.8249065555555556,-0.0231992252283101,2026-08-01 10:35:00,1785580500000000000,0.0,-1.4182181257637034,0.013479951293759784,-0.023199225228310392,-2.0943510277564354,4.386306227464438,-0.5801459809390579,-1.5142050468173776,0.032639999999999995,0.0,-0.03277000000000001,-0.0015660000000000001,0.0,0.0651021483563721,0.0651021483563721,0.1218903719418187,0.7883040000000001,70.0
"suber, jackson",0.64,DG,29279,301.5,0.72,2.0,4.0,60,24.63,65.01,-1.0,0.83,-0.96,0.72,-0.92,0.04,-0.46,-0.2,-0.66,18.0,-4.0,Detroit Golf Club,Rocket Classic,2026-08-02 00:48:48 UTC,,0.346377308069697,-0.07889999999999997,0.2479,-0.11820000000000008,0.18020000000000003,2.5,-0.1992808746979671,0.0120577712394455,0.7739149999999997,-0.1538164335616434,2026-08-01 07:55:00,1785570900000000000,0.0,-0.41821812576370365,-0.037511604261796117,-0.15381643356164368,-0.9559234716568404,0.9137896836644662,-0.649253586571505,-0.30666988508533544,0.037185,0.0,-0.003944999999999999,0.0011820000000000008,0.0,0.1136004115282185,0.1136004115282185,0.10804469193030312,0.45442200000000016,69.0
"kuchar, matt",0.43,DG,6169,276.1,0.67,2.0,4.0,60,22.05,27.57,0.0,0.6,1.51,-1.03,-1.38,-2.89,0.75,-2.41,-1.66,18.0,-4.0,Detroit Golf Club,Rocket Classic,2026-08-02 00:48:48 UTC,,-0.2333324606073938,1.9026999999999998,-1.4182,-0.4426,0.1857000000000001,2.0,0.0957761477961479,-0.1537083882812168,0.7958561111111108,-0.1185431391171993,2026-08-01 08:50:00,1785574200000000000,0.0,-1.4182181257637034,-0.015570493150685039,-0.11854313911719959,-1.3189992974241942,1.739759146605518,0.9031350016276529,-2.222134299051847,-0.21272999999999997,0.0,0.095135,0.004426,0.0,0.0645997798776749,0.0645997798776749,-0.11983653939260598,-0.3531689999999998,70.0
"campbell, brian",0.79,DG,18628,284.9,0.89,4.0,6.0,60,29.4,134.81,0.0,0.0,1.72,-0.0,1.36,-0.36,-3.02,1.36,-1.66,18.0,-4.0,Detroit Golf Club,Rocket Classic,2026-08-02 00:48:48 UTC,,-0.7824617542822272,2.4988,-0.06629999999999997,-0.957,-1.2512,5.0,0.0984697503714066,-0.0104506703347094,0.8066613333333331,-0.0879825780060876,2026-08-01 09:20:00,1785576000000000000,0.0,-1.4182181257637034,-0.004765270928462684,-0.08798257800608789,-0.7285042204160268,0.530718399163963,0.629536628404086,-1.3580408488201128,-0.009944999999999996,-0.0,0.12494000000000001,0.00957,0.0,0.0795191656810755,0.0795191656810755,-0.042973245717772696,-0.8254349999999999,70.0
"hossler, beau",0.57,DG,15470,306.8,0.61,2.0,5.0,60,25.8,106.15,0.0,0.5,-0.05,1.31,-0.38,-0.33,-2.58,0.93,-1.66,18.0,-4.0,Detroit Golf Club,Rocket Classic,2026-08-02 00:48:48 UTC,,0.1695429900347908,-0.2909,0.41910000000000003,1.3859000000000001,-1.2897,4.0,0.1041537439071845,-0.1196340506648422,0.8143079999999999,-0.0648239668949766,2026-08-01 09:45:00,1785577500000000000,0.0,-1.4182181257637034,0.0028813957382041178,-0.0648239668949769,-1.649703686955267,2.721522254753802,0.14964928060728822,-1.7993529675625552,0.062865,-0.0,-0.014545,-0.013859000000000002,0.0,-0.0049767032075514,-0.0049767032075514,0.05491800996520909,0.2244609999999999,70.0
"taylor, nick",0.79,DG,13126,285.9,0.61,2.0,6.0,60,27.72,16.68,1.0,0.6,-1.2,-1.78,-1.47,-0.27,0.6,-3.25,-2.66,18.0,-4.0,Detroit Golf Club,Rocket Classic,2026-08-02 00:48:48 UTC,,0.4907826732933277,-0.13079999999999997,-0.18419999999999992,-0.2718999999999999,0.8013,3.0,0.1770558639723789,-0.1757561023669885,0.8170049999999999,-0.0563310085616435,2026-08-01 09:55:00,1785578100000000000,0.0,-2.418218125763704,0.005578395738204067,-0.05633100856164379,-2.959753411880471,8.76014025913809,-0.053443529120626554,-2.9063098827598446,-0.027629999999999988,0.0,-0.006539999999999999,0.002718999999999999,0.0,-0.0205170883120627,-0.0205170883120627,-0.012233673293327692,0.478549,71.0
"malnati, peter",0.71,DG,14926,296.8,0.61,2.0,5.0,60,30.07,31.35,4.0,0.29,-1.25,-1.76,-1.94,-0.69,-1.96,-3.7,-5.66,18.0,-4.0,Detroit Golf Club,Rocket Classic,2026-08-02 00:48:48 UTC,,-1.4326348442709895,-0.12469999999999992,0.45840000000000014,-0.5488999999999999,0.39620000000000033,4.5,-0.0045055111161436,-0.0189999999999999,0.8221406666666665,0.1908065942161345,2026-08-01 13:20:00,1785590400000000000,0.0,-5.418218125763704,0.010714062404870717,0.19080659421613422,-3.7840626248717095,14.319129948950971,0.1325243186590277,-3.916586943530737,0.06876000000000002,0.0,-0.006234999999999997,0.005489,0.0,-0.2391293331548457,-0.2391293331548457,0.33064884427098923,-1.1019860000000004,74.0
"hubbard, mark",0.71,DG,16333,301.7,0.67,2.0,4.0,66,31.85,60.72,3.0,0.3,-0.58,-1.27,-1.01,-0.43,-2.38,-2.28,-4.66,18.0,-3.0,Detroit Golf Club,Rocket Classic,2026-08-02 00:48:48 UTC,,-0.1011461844303592,0.9248000000000002,0.13430000000000003,0.41300000000000014,-1.6078,3.5,-0.012312611016697,-0.0677499999999999,0.8276242222222222,0.018710816438356,2026-08-01 11:20:00,1785583200000000000,0.0,-4.418218125763704,0.016197617960426403,0.018710816438355708,-4.2821635069345625,18.33692430012211,-0.16315600057294447,-4.119007506361618,0.020145000000000003,-0.0,0.04624000000000001,-0.004130000000000002,0.0,0.1289164265863378,0.1289164265863378,0.013401184430359092,-0.08774500000000011,73.0
"wu, dylan",0.71,DG,25002,281.0,0.67,4.0,6.0,67,22.1,,1.0,0.4,-0.52,-0.02,-2.21,-1.69,-0.43,-2.23,-2.66,18.0,-2.0,Detroit Golf Club,Rocket Classic,2026-08-02 00:48:48 UTC,,-0.6678946439343146,0.22910000000000005,-1.3731999999999998,0.1978,0.494,3.0,-0.0310818298217571,-0.1750777964635716,0.7780931111111109,-0.1498310391171986,2026-08-01 08:05:00,1785571500000000000,0.0,-2.418218125763704,-0.0333334931506849,-0.1498310391171989,-1.933488014097273,3.7383759006578168,-0.09069567513296484,-1.8427923389643082,-0.20597999999999997,0.0,0.011455000000000003,-0.001978,0.0,0.0882649823510142,0.0882649823510142,-0.07860835606568548,-0.7465030000000001,71.0
"english, harris",0.57,DG,14577,307.7,0.56,1.0,5.0,67,48.5,62.86,2.0,0.71,-3.6,0.88,-2.94,0.66,-1.6,-2.06,-3.66,18.0,-2.0,Detroit Golf Club,Rocket Classic,2026-08-02 00:48:48 UTC,,0.7253512161083326,-1.5573000000000001,0.25079999999999997,0.7051000000000001,0.14570000000000005,2.5,-0.0639013174150811,-0.1227492847282078,0.8032409999999998,-0.0980165085616437,2026-08-01 09:10:00,1785575400000000000,0.0,-3.418218125763704,-0.008185604261796042,-0.098016508561644,-4.249771454695477,18.06055741714451,0.7736757519033013,-5.023447206598778,0.037619999999999994,0.0,-0.07786500000000002,-0.007051000000000001,0.0,0.0420018182516217,0.0420018182516217,0.09735278389166718,0.8227039999999999,72.0
"hisatsune, ryo",0.5,DG,22760,312.0,0.78,2.0,6.0,67,30.12,44.36,2.0,0.5,0.54,-0.61,0.09,-0.45,-3.14,-0.52,-3.66,18.0,-2.0,Detroit Golf Club,Rocket Classic,2026-08-02 00:48:48 UTC,,0.4923378483488248,0.3255,0.3024,-0.2668,-0.8200999999999998,4.0,-0.1173242659173931,-0.0288475382701242,0.8098749999999999,-0.0783889252283098,2026-08-01 09:30:00,1785576600000000000,0.0,-3.418218125763704,-0.0015516042617959025,-0.07838892522831009,-3.9904965036026345,15.92406234526485,0.45108790645366703,-4.441584410056302,0.04536,-0.0,0.016275,0.002668,0.0,0.0685096525363422,0.0685096525363422,0.1419651516511751,0.634303,72.0
"mccarty, matt",0.64,DG,28635,295.5,0.61,1.0,3.0,67,30.5,,2.0,0.57,-0.45,-1.19,-0.82,-0.37,-1.65,-2.01,-3.66,18.0,-2.0,Detroit Golf Club,Rocket Classic,2026-08-02 00:48:48 UTC,,0.1916606320714305,0.3981,-0.07629999999999999,0.14980000000000004,-0.9273,4.5,0.1927089016988689,-0.1502771327127824,0.8098749999999999,-0.0783889252283098,2026-08-01 09:30:00,1785576600000000000,0.0,-3.418218125763704,-0.0015516042617959025,-0.07838892522831009,-3.68981928732524,13.614766373117343,0.45108790645366703,-4.140907193778907,-0.011444999999999999,-0.0,0.019905000000000003,-0.0014980000000000004,0.0,-0.0707711369146559,-0.0707711369146559,0.0353013679285694,0.22696199999999989,72.0
"svensson, adam",0.64,DG,13997,297.8,0.5,1.0,10.0,71,26.8,45.82,4.0,0.6,-1.54,-0.26,-2.6,-1.06,-2.79,-2.86,-5.66,18.0,1.0,Detroit Golf Club,Rocket Classic,2026-08-02 00:48:48 UTC,,-0.6402150358164128,-0.9757,-0.05679999999999996,0.0568,-0.4865999999999999,2.5,0.1206703979057985,-0.0227720420642197,0.7645805555555554,-0.1608714446727543,2026-08-01 07:35:00,1785569700000000000,0.0,-5.418218125763704,-0.04684604870624043,-0.16087144467275458,-4.9857205833262865,24.857409735003408,-2.2395707925252966,-2.74614979080099,-0.008519999999999995,-0.0,-0.048785,-0.000568,0.0,0.0418866083420084,0.0418866083420084,-0.19765796418358722,-0.8378730000000001,74.0
"mouw, william",0.43,DG,29770,302.1,0.67,3.0,8.0,72,25.07,115.73,5.0,0.33,0.15,-1.38,-2.83,-2.97,-2.45,-4.2,-6.66,18.0,2.0,Detroit Golf Club,Rocket Classic,2026-08-02 00:48:48 UTC,,0.3187627258088565,1.1961000000000002,-0.9867,-0.8420999999999998,-1.1696,4.5,0.2016618704233261,-0.0273515375316325,0.7645805555555554,-0.1608714446727543,2026-08-01 07:35:00,1785569700000000000,0.0,-6.418218125763704,-0.04684604870624043,-0.16087144467275458,-6.944698344951555,48.22883510237287,-2.2395707925252966,-4.705127552426259,-0.148005,-0.0,0.05980500000000001,0.008420999999999998,0.0,-0.155547607082837,-0.155547607082837,-0.09854172580885656,0.22022099999999994,75.0
"rozo, marcelo",0.64,DG,16591,287.6,0.5,2.0,10.0,73,31.74,80.44,8.0,0.47,-2.15,-4.29,-2.81,-0.66,-2.55,-7.1,-9.66,18.0,5.0,Detroit Golf Club,Rocket Classic,2026-08-02 00:48:48 UTC,,-1.10541531397542,-0.7540999999999999,-0.7194,-1.617,0.26490000000000025,3.5,0.1407661638101926,-0.09314376493369,0.7694199999999998,-0.1574672168949766,2026-08-01 07:45:00,1785570300000000000,0.0,-9.418218125763703,-0.04200660426179603,-0.1574672168949769,-8.512276632945056,72.45885347578242,-1.3608877755422435,-7.151388857402813,-0.10791,0.0,-0.037704999999999995,0.01617,0.0,0.0569622871480771,0.0569622871480771,-0.23402968602457971,-1.3394449999999996,78.0
