player_name,pred_base,boost,override,override_adj,dg_pred,dg_adj,sheet_boost,max,max_50,lt_form,int_form,sg_6m,sma_6m,skill,sg_adj,putting,driving,majors,links,skill_v2_delta,age,dsle_,c_adj,exp,c_hist,pred,std_dev,sample
"poston, j.t.",0.81,0.0,,0.0,,0.0,0.0,,0.16,-0.03,,0.15,-0.02,0.29,-0.02,-0.02,0.06,-0.0,-0.0,0.0,-0.02,0.05,0.03,0.16,0.02,0.81,2.93,57.0
"potgieter, aldrich",-0.33,0.0,,0.0,,0.0,0.0,-0.01,,-0.0,0.03,,-0.0,-0.04,-0.33,-0.0,0.04,-0.0,-0.0,0.0,0.03,0.06,-0.08,-0.01,-0.02,-0.33,3.2,53.0
"rai, aaron",1.11,0.0,,0.0,,0.0,0.0,,0.15,-0.06,,0.18,-0.03,0.44,0.07,0.0,0.06,0.0,-0.0,0.0,-0.0,0.07,0.1,0.15,-0.01,1.11,2.98,51.0
"reitan, kristoffer",0.53,0.0,,0.0,,0.0,0.0,,0.09,-0.06,,0.14,-0.04,0.37,0.08,-0.01,0.15,0.0,0.0,0.0,0.03,-0.13,-0.04,-0.05,0.0,0.53,2.85,53.0
"rodgers, patrick",-0.6,0.0,,0.0,,0.0,0.0,-0.02,,0.0,-0.0,,-0.0,-0.16,-0.36,-0.0,-0.05,-0.0,-0.0,0.0,-0.05,0.06,-0.03,0.03,-0.01,-0.6,2.98,60.0
"rose, justin",0.92,0.0,,0.0,,0.0,0.0,,0.31,-0.1,,0.26,-0.05,0.58,0.08,-0.01,0.04,0.0,0.0,0.0,-0.22,-0.14,-0.0,0.13,0.04,0.92,2.6,45.0
"schauffele, xander",1.76,0.0,,0.0,,0.0,0.0,,0.35,-0.12,,0.38,-0.06,0.69,0.19,0.0,0.15,0.0,0.0,0.0,-0.02,0.0,0.01,0.21,-0.02,1.76,2.47,59.0
"scheffler, scottie",2.77,0.0,,0.0,,0.0,0.0,,0.45,-0.19,,0.69,-0.1,1.38,0.26,-0.02,0.16,0.0,0.0,0.0,0.01,-0.06,0.04,0.16,-0.0,2.77,2.4,59.0
"schmid, matthias",-0.06,0.0,,0.0,,0.0,0.0,-0.01,,-0.0,-0.01,,-0.0,0.02,-0.15,0.02,0.01,-0.0,-0.0,0.0,-0.01,0.08,-0.01,-0.01,0.01,-0.06,2.77,59.0
"scott, adam",0.59,0.0,,0.0,,0.0,0.0,,0.24,-0.08,,0.23,-0.04,0.34,0.1,-0.0,0.05,-0.0,0.0,0.0,-0.22,-0.13,-0.03,0.11,0.02,0.59,3.01,49.0
"smalley, alex",0.7,0.0,,0.0,,0.0,0.0,,0.11,-0.08,,0.17,-0.04,0.37,0.11,-0.01,-0.01,0.0,0.0,0.0,0.01,0.07,0.05,-0.0,-0.02,0.7,2.81,59.0
"smith, jordan",0.74,0.0,,0.0,,0.0,0.0,,0.09,-0.06,,0.12,-0.03,0.34,0.11,-0.02,0.12,-0.0,0.0,0.0,-0.03,0.07,0.07,-0.05,0.0,0.74,2.62,57.0
"spaun, j.j.",1.16,0.0,,0.0,,0.0,0.0,,0.19,-0.1,,0.29,-0.05,0.67,0.04,0.0,0.03,0.0,-0.0,0.0,-0.05,0.0,0.05,0.05,0.05,1.16,2.48,61.0
"spieth, jordan",0.4,0.0,,0.0,,0.0,0.0,-0.04,,-0.0,0.12,,0.01,0.2,0.14,0.0,-0.02,0.0,0.0,0.0,-0.04,0.08,-0.03,0.07,-0.1,0.4,2.58,73.0
"stevens, samuel",-0.04,0.0,,0.0,,0.0,0.0,-0.02,,-0.0,0.07,,0.0,0.05,-0.16,0.01,-0.0,0.0,-0.0,0.0,-0.02,0.06,-0.03,0.01,-0.02,-0.04,2.46,65.0
"straka, sepp",0.04,0.0,,0.0,,0.0,0.0,-0.03,,-0.0,0.11,,0.01,0.1,-0.23,0.02,-0.0,-0.0,0.0,0.0,-0.04,0.06,0.02,0.03,0.0,0.04,3.2,59.0
"taylor, nick",0.6,0.0,,0.0,,0.0,0.0,,0.13,-0.04,,0.19,-0.03,0.32,-0.03,-0.03,-0.06,-0.0,0.0,0.0,-0.09,0.07,0.06,0.13,-0.02,0.6,2.63,73.0
"theegala, sahith",0.64,0.0,,0.0,,0.0,0.0,,0.17,-0.03,,0.14,-0.02,0.28,-0.01,-0.01,-0.03,0.0,-0.0,0.0,0.02,0.08,-0.02,0.02,0.04,0.64,3.01,71.0
"thomas, justin",1.44,0.0,,0.0,,0.0,0.0,,0.31,-0.09,,0.25,-0.04,0.58,0.11,-0.01,0.06,-0.0,-0.0,0.0,-0.02,0.07,0.06,0.15,0.01,1.44,2.9,59.0
"thorbjornsen, michael",0.88,0.0,,0.0,,0.0,0.0,,0.1,-0.07,,0.14,-0.03,0.41,0.24,-0.0,0.07,-0.0,0.0,0.0,0.05,0.0,0.03,-0.05,0.0,0.88,3.2,55.0
"woodland, gary",0.19,0.0,,0.0,,0.0,0.0,-0.03,,-0.0,0.18,,0.01,0.17,0.04,-0.01,0.05,-0.0,-0.0,0.0,-0.15,-0.08,-0.01,0.02,-0.01,0.19,3.09,53.0
"yellamaraju, sudarshan",0.13,0.0,,0.0,,0.0,0.0,-0.01,,-0.0,0.09,,0.01,0.13,-0.07,-0.0,0.01,-0.0,0.0,0.0,0.02,-0.02,-0.0,-0.02,0.0,0.13,2.56,57.0
"young, cameron",1.64,0.0,,0.0,,0.0,0.0,,0.25,-0.14,,0.39,-0.07,0.82,0.09,0.02,0.16,0.0,0.0,0.0,0.02,0.07,-0.03,0.08,-0.0,1.64,3.05,61.0
