player_name,pred_base,boost,override,override_adj,dg_pred,dg_adj,sheet_boost,max,max_50,lt_form,int_form,sg_6m,sma_6m,skill,sg_adj,putting,driving,majors,links,skill_v2_delta,age,dsle_,c_adj,exp,c_hist,pred,std_dev,sample
"duncan, tyler",-0.55,0.0,,0.0,-0.55,-0.0,0.0,-0.01,,0.0,-0.18,,-0.01,-0.23,-0.19,0.04,0.01,-0.0,0.0,0.0,-0.09,0.01,0.02,0.04,0.03,-0.55,3.06,47.0
"dunlap, nick",-0.64,0.0,,0.0,-0.48,0.08,0.0,-0.01,,0.0,-0.21,,-0.02,-0.37,-0.01,0.0,-0.04,-0.0,0.0,0.0,0.03,0.04,0.03,-0.01,-0.07,-0.56,2.67,37.0
"eckroat, austin",-0.14,0.0,,0.0,-0.09,0.02,0.0,-0.02,,-0.0,0.01,,-0.0,-0.0,-0.06,-0.02,-0.05,-0.0,-0.0,0.0,0.0,0.01,0.01,0.02,-0.03,-0.12,2.84,54.0
"ewart, a.j.",0.19,0.0,,0.0,-0.09,-0.14,0.0,-0.01,,-0.0,0.1,,0.01,0.1,0.02,-0.02,-0.05,0.0,0.0,0.0,0.01,0.04,0.02,-0.02,0.0,0.05,2.41,59.0
"fahrny, brannon",-2.87,0.0,,0.0,-2.73,0.14,0.0,,,,,,,,,,,0.0,0.0,-2.87,,0.0,0.0,0.0,0.0,-2.73,3.2,0.0
"finau, tony",0.04,0.0,,0.0,0.39,0.17,0.0,-0.04,,-0.0,0.1,,0.01,0.13,-0.02,-0.01,0.05,-0.0,0.0,0.0,-0.08,-0.12,-0.04,0.07,0.0,0.21,2.68,64.0
"fishburn, patrick",-0.21,0.0,,0.0,-0.24,-0.01,0.0,-0.01,,0.0,-0.02,,-0.01,-0.09,-0.13,0.02,0.04,-0.0,0.0,0.0,-0.05,0.04,-0.04,0.01,0.05,-0.23,2.62,46.0
"fisk, steven",0.1,0.0,,0.0,0.2,0.05,0.0,-0.01,,-0.0,0.05,,0.0,0.08,0.09,-0.02,0.05,-0.0,0.0,0.0,-0.01,-0.04,-0.03,-0.01,-0.04,0.15,2.36,56.0
"garnett, brice",-0.43,0.0,,0.0,-0.15,0.14,0.0,-0.01,,0.0,-0.15,,-0.02,-0.15,-0.16,-0.0,0.0,0.0,0.0,0.0,-0.16,0.01,0.06,0.08,0.07,-0.29,2.85,42.0
"ghim, doug",0.71,0.0,,0.0,0.88,0.04,0.0,,0.07,-0.04,,0.08,-0.01,0.33,0.09,0.0,0.16,-0.0,-0.0,0.0,0.01,-0.05,-0.07,0.11,0.02,0.75,2.3,46.0
"glover, lucas",0.01,0.0,,0.0,0.18,0.08,0.0,-0.02,,0.0,-0.0,,-0.0,0.13,0.1,0.05,0.01,-0.0,-0.0,0.0,-0.22,-0.04,0.04,0.01,-0.04,0.1,2.81,54.0
"gomez, fabian",-0.83,0.0,,0.0,-0.46,0.19,0.0,-0.0,,0.0,-0.19,,-0.01,-0.38,-0.12,0.03,-0.03,0.0,0.0,0.0,-0.24,0.04,0.07,0.01,-0.01,-0.65,2.3,45.0
"gordon, will",-0.75,0.0,,0.0,-0.97,-0.11,0.0,-0.01,,0.0,-0.29,,-0.02,-0.48,0.08,0.01,0.03,0.0,0.0,0.0,-0.02,0.04,-0.01,0.01,-0.1,-0.86,3.08,42.0
"greyserman, max",0.23,0.0,,0.0,0.33,0.05,0.0,-0.02,,-0.0,0.1,,0.0,0.13,-0.01,-0.0,0.06,0.0,0.0,0.0,-0.03,0.01,-0.06,-0.0,0.04,0.28,2.84,59.0
"griffin, lanto",-0.41,0.0,,0.0,-0.36,0.03,0.0,-0.02,,0.0,-0.05,,-0.01,-0.08,-0.17,0.02,-0.02,-0.0,0.0,0.0,-0.1,0.01,0.04,0.01,-0.04,-0.38,2.41,42.0
