player_name,pred_base,boost,override,override_adj,dg_pred,dg_adj,sheet_boost,max,max_50,lt_form,int_form,sg_6m,sma_6m,skill,sg_adj,putting,driving,majors,links,skill_v2_delta,age,dsle_,c_adj,exp,c_hist,pred,std_dev,sample
"hughes, mackenzie",0.08,0.0,,0.0,,0.0,0.0,-0.02,,-0.0,0.06,,0.0,0.11,0.05,-0.02,0.01,-0.0,0.0,0.0,-0.07,0.01,-0.07,0.05,-0.02,0.08,2.37,55.0
"im, sungjae",0.61,0.0,,0.0,,0.0,0.0,-0.04,,-0.0,0.1,,0.01,0.17,0.17,-0.01,0.04,-0.0,-0.0,0.0,-0.0,0.03,0.01,0.08,0.05,0.61,2.95,65.0
"jaeger, stephan",-0.0,0.0,,0.0,,0.0,0.0,-0.02,,-0.0,0.04,,0.0,0.08,0.07,0.01,-0.05,-0.0,-0.0,0.0,-0.09,0.03,-0.11,0.04,-0.01,-0.0,3.2,56.0
"james, ben",0.25,0.0,,0.0,,0.0,0.0,,0.02,-0.03,,0.06,-0.02,0.26,0.05,-0.01,0.05,0.0,0.0,0.0,0.01,0.02,0.07,-0.05,0.0,0.25,2.7,27.0
"kanaya, takumi",-0.17,0.0,,0.0,,0.0,0.0,-0.01,,0.0,-0.04,,-0.01,-0.07,-0.07,-0.01,-0.03,-0.0,-0.0,0.0,-0.0,0.01,0.1,-0.02,-0.01,-0.17,2.6,53.0
"kang, jeffrey",-0.93,0.0,,0.0,,0.0,0.0,0.0,,0.0,-0.21,,-0.02,-0.39,-0.23,0.03,-0.0,0.0,0.0,0.0,-0.06,0.01,-0.04,-0.02,0.0,-0.93,2.58,41.0
"keefer, johnny",0.29,0.0,,0.0,,0.0,0.0,-0.02,,-0.0,0.12,,0.0,0.22,0.0,-0.01,0.02,-0.0,0.0,0.0,0.01,0.03,-0.07,-0.02,0.0,0.29,2.93,63.0
"kim, michael",0.71,0.0,,0.0,,0.0,0.0,,0.11,-0.05,,0.12,-0.02,0.3,0.12,-0.01,0.0,-0.0,-0.0,0.0,-0.02,0.02,0.02,0.14,-0.01,0.71,3.2,73.0
"kim, tom",0.94,0.0,,0.0,,0.0,0.0,,0.21,-0.07,,0.1,-0.03,0.42,0.13,-0.01,0.01,0.0,0.0,0.0,0.05,-0.04,0.15,-0.01,0.02,0.94,2.44,57.0
"kirk, chris",0.34,0.0,,0.0,,0.0,0.0,-0.02,,-0.0,0.05,,0.0,0.13,0.17,0.03,-0.01,0.0,-0.0,0.0,-0.14,0.03,0.02,0.04,0.04,0.34,2.4,51.0
"kizzire, patton",-1.57,0.0,,0.0,,0.0,0.0,-0.01,,0.0,-0.32,,-0.03,-0.62,-0.42,0.03,-0.11,-0.0,0.0,0.0,-0.13,0.01,-0.03,0.06,0.0,-1.57,2.81,34.0
"koepka, brooks",0.17,0.0,,0.0,,0.0,0.0,-0.04,,-0.0,0.18,,0.02,0.23,0.09,-0.0,0.03,0.0,-0.0,0.0,-0.08,-0.13,-0.11,-0.02,-0.01,0.17,2.73,44.0
"kohles, ben",0.78,0.0,,0.0,,0.0,0.0,,0.02,-0.05,,0.02,-0.02,0.3,0.14,-0.01,0.03,0.0,0.0,0.0,-0.06,0.02,0.38,0.01,-0.0,0.78,2.73,56.0
"koivun, jackson",1.44,0.0,,0.0,,0.0,0.0,,0.14,-0.13,,0.31,-0.05,0.74,0.16,-0.01,0.1,0.0,0.0,0.0,0.01,0.02,0.12,-0.02,0.04,1.44,2.7,19.0
"kuchar, matt",0.04,0.0,,0.0,,0.0,0.0,-0.03,,0.0,0.07,,-0.0,0.13,0.01,-0.03,-0.08,-0.0,-0.0,0.0,-0.25,0.03,0.14,0.03,0.02,0.04,2.31,35.0
"lamprecht, christo",-1.89,0.0,,0.0,,0.0,0.0,-0.0,,0.0,-0.36,,-0.03,-0.77,-0.49,0.01,-0.02,0.0,0.0,0.0,0.02,0.01,-0.22,-0.02,0.0,-1.89,3.2,39.0
"lebioda, hank",-0.36,0.0,,0.0,,0.0,0.0,-0.01,,0.0,-0.18,,-0.01,-0.24,0.04,0.04,-0.02,-0.0,0.0,0.0,-0.04,0.03,0.01,0.02,-0.01,-0.36,2.45,51.0
"li, haotong",-0.42,0.0,,0.0,,0.0,0.0,-0.02,,0.0,-0.01,,-0.0,-0.1,-0.18,-0.0,0.03,0.0,0.0,0.0,-0.02,0.01,-0.11,-0.02,0.0,-0.42,3.0,45.0
"lipsky, david",-0.08,0.0,,0.0,,0.0,0.0,-0.01,,-0.0,-0.06,,-0.0,-0.09,0.02,0.0,-0.02,-0.0,-0.0,0.0,-0.1,0.03,0.11,0.03,-0.0,-0.08,2.55,45.0
"lower, justin",-0.56,0.0,,0.0,,0.0,0.0,-0.01,,0.0,-0.22,,-0.02,-0.37,-0.04,0.01,-0.04,-0.0,0.0,0.0,-0.09,0.03,0.13,0.03,0.03,-0.56,2.78,39.0
"malnati, peter",-1.14,0.0,,0.0,,0.0,0.0,-0.01,,0.0,-0.25,,-0.02,-0.47,-0.28,-0.02,-0.11,-0.0,0.0,0.0,-0.11,0.03,-0.03,0.08,0.04,-1.14,3.07,45.0
"matsuyama, hideki",1.55,0.0,,0.0,,0.0,0.0,,0.25,-0.08,,0.3,-0.04,0.64,0.22,-0.0,0.08,0.0,-0.0,0.0,-0.04,0.02,0.14,0.06,-0.01,1.55,2.46,69.0
"mazzoli, stefano",-0.84,0.0,,0.0,,0.0,0.0,0.01,,0.0,-0.23,,-0.02,-0.32,-0.12,0.01,-0.03,0.0,0.0,0.0,-0.01,0.01,-0.11,-0.02,0.0,-0.84,3.2,49.0
"mccarthy, denny",0.74,0.0,,0.0,,0.0,0.0,,0.15,-0.04,,0.12,-0.01,0.29,0.03,-0.02,-0.07,-0.0,-0.0,0.0,-0.02,0.01,0.09,0.18,0.03,0.74,2.3,63.0
"mccarty, matt",0.37,0.0,,0.0,,0.0,0.0,-0.02,,-0.0,0.1,,0.0,0.18,0.04,-0.02,-0.04,-0.0,0.0,0.0,-0.01,0.03,0.04,-0.01,0.06,0.37,3.14,61.0
"mcgreevy, max",0.27,0.0,,0.0,,0.0,0.0,-0.01,,-0.0,0.1,,0.0,0.17,-0.12,0.01,-0.03,-0.0,-0.0,0.0,-0.03,0.01,0.08,0.02,0.08,0.27,2.49,59.0
"mcnealy, maverick",0.7,0.0,,0.0,,0.0,0.0,,0.18,-0.09,,0.29,-0.04,0.52,0.04,-0.02,-0.01,-0.0,0.0,0.0,0.0,-0.04,-0.12,-0.0,-0.02,0.7,2.92,61.0
"meissner, mac",0.8,0.0,,0.0,,0.0,0.0,,0.08,-0.06,,0.13,-0.03,0.34,0.11,-0.02,0.02,-0.0,0.0,0.0,0.03,0.02,0.1,0.01,0.06,0.8,2.3,55.0
"mitchell, keith",0.56,0.0,,0.0,,0.0,0.0,,0.13,-0.06,,0.17,-0.03,0.39,0.01,-0.0,0.12,-0.0,-0.0,0.0,-0.04,-0.04,-0.22,0.11,0.01,0.56,2.5,63.0
