player_name,pred_base,boost,override,override_adj,dg_pred,dg_adj,sheet_boost,max,max_50,lt_form,int_form,sg_6m,sma_6m,skill,sg_adj,putting,driving,majors,links,age,dsle_,c_adj,exp,c_hist,pred,decomp_residual,std_dev,sample
"holmes, j.b.",-2.93,0.0,,0.0,-2.93,0.0,0.0,0.02,,0.06,-0.34,,-0.15,-0.79,-0.36,0.04,-0.04,-0.03,0.0,-0.14,-0.28,-0.08,-0.04,0.0,-2.93,0.0,3.17,0.0
"holtz, brandon",-3.79,0.0,,0.0,-3.79,0.0,0.0,,,,,,,,,,,0.0,0.0,,-0.0,-0.06,-0.04,0.0,-3.79,0.0,2.3,0.0
"horschel, billy",-0.13,0.0,,0.0,-0.11,0.01,0.0,0.04,,0.01,-0.05,,-0.03,-0.1,0.08,0.0,-0.03,0.01,-0.0,-0.08,0.07,-0.02,-0.04,0.0,-0.12,0.0,2.71,57.0
"hovland, viktor",1.45,0.0,,0.0,1.57,0.0,0.0,,0.42,-0.01,,0.12,-0.02,0.54,0.15,-0.01,0.03,0.07,0.0,0.04,0.08,0.08,-0.04,0.0,1.45,0.0,2.75,49.0
"howell, mason",-1.88,0.0,,0.0,-1.88,0.0,0.0,,,,,,,,,,,0.0,0.0,,-0.0,-0.0,-0.04,0.0,-1.88,0.0,2.48,0.0
"im, sungjae",0.36,0.0,,0.0,0.5,0.07,0.0,0.05,,-0.01,0.09,,0.03,0.22,0.03,-0.01,0.04,-0.08,-0.0,0.04,-0.01,-0.0,-0.02,0.0,0.43,0.0,3.08,41.0
"james, ben",0.25,0.0,,0.0,0.22,-0.02,0.0,-0.0,,0.0,0.0,,-0.01,-0.04,0.06,0.01,0.01,0.0,0.0,0.03,0.07,0.04,-0.04,0.0,0.23,0.0,2.7,5.0
"johnson, dustin",0.87,0.0,,0.0,0.67,-0.05,0.0,,0.48,-0.01,,0.03,-0.01,0.29,0.17,-0.03,0.07,0.01,-0.0,-0.14,-0.01,0.05,-0.02,0.0,0.82,0.0,2.44,47.0
"jordan, matthew",-0.73,0.0,,0.0,-0.42,0.16,0.0,0.01,,0.01,-0.07,,-0.03,-0.23,-0.12,0.04,-0.21,0.05,0.0,0.02,-0.03,-0.15,-0.04,0.0,-0.58,0.0,2.3,37.0
"keefer, johnny",0.45,0.0,,0.0,0.23,-0.11,0.0,0.03,,-0.0,0.01,,-0.01,0.12,0.06,0.01,0.09,-0.04,0.0,0.06,0.07,0.08,-0.04,0.0,0.34,0.0,2.71,55.0
"kim, michael",0.33,0.0,,0.0,0.54,0.1,0.0,,0.15,-0.01,,0.05,-0.01,0.32,0.02,-0.02,-0.06,-0.02,0.0,-0.0,-0.01,-0.04,-0.04,0.0,0.44,0.0,3.18,58.0
"kim, si woo",1.48,0.0,,0.0,1.9,0.0,0.0,,0.29,-0.02,,0.14,-0.03,0.75,0.24,-0.01,0.09,-0.01,0.0,0.02,-0.01,0.07,-0.03,0.0,1.48,0.0,2.58,65.0
"kim, t.k.",-5.54,0.0,,0.0,-5.54,0.0,0.0,,,,,,,,,,,0.0,0.0,,-0.0,0.0,-0.04,0.0,-5.54,0.0,3.2,0.0
"kim, tom",0.45,0.0,,0.0,0.68,0.11,0.0,0.04,,-0.01,0.05,,0.02,0.11,0.14,0.01,-0.02,0.05,0.0,0.07,0.07,-0.04,-0.04,0.0,0.56,0.0,2.31,51.0
"kimsey, nathan",-0.39,0.0,,0.0,0.01,0.2,0.0,0.01,,-0.0,-0.06,,0.01,-0.09,-0.04,0.04,-0.21,0.01,0.0,-0.0,-0.02,0.02,-0.04,0.0,-0.19,0.0,2.45,50.0
"kirk, chris",0.19,0.0,,0.0,0.13,-0.03,0.0,0.03,,-0.01,0.07,,-0.01,0.14,-0.07,0.01,0.02,0.07,-0.0,-0.11,0.05,0.02,-0.04,0.0,0.16,0.0,2.3,42.0
"kitayama, kurt",1.17,0.0,,0.0,1.31,0.0,0.0,,0.21,-0.01,,0.1,-0.02,0.59,0.15,-0.02,0.11,0.02,0.0,-0.01,-0.01,0.12,-0.04,0.0,1.17,0.0,3.09,54.0
"knapp, jake",0.83,0.0,,0.0,0.94,0.03,0.0,,0.21,-0.02,,0.12,-0.04,0.73,0.06,-0.02,0.05,-0.01,0.0,0.01,-0.31,0.09,-0.04,0.0,0.86,0.0,2.38,35.0
"koepka, brooks",1.1,0.0,,0.0,1.3,0.0,0.0,,0.37,-0.01,,0.06,-0.02,0.37,0.09,-0.01,0.09,0.11,-0.0,-0.05,0.07,0.05,-0.02,0.0,1.1,0.0,2.58,40.0
