event_id,event_start,feature_scope,player_name,dg_id,source_player_name,source_player_id,app_shot_pooled_var50_raw,arg_shot_pooled_var50_raw,ott_shot_pooled_var50_raw,putt_shot_pooled_var50_raw,app_shot_pooled_var50_shrunk,arg_shot_pooled_var50_shrunk,ott_shot_pooled_var50_shrunk,putt_shot_pooled_var50_shrunk,app_shot_exp_n50,arg_shot_exp_n50,ott_shot_exp_n50,putt_shot_exp_n50,app_shot_indep_var50_raw,arg_shot_indep_var50_raw,ott_shot_indep_var50_raw,putt_shot_indep_var50_raw,app_shot_indep_var50_shrunk,arg_shot_indep_var50_shrunk,ott_shot_indep_var50_shrunk,putt_shot_indep_var50_shrunk,app_shot_history_neff50,arg_shot_history_neff50,ott_shot_history_neff50,putt_shot_history_neff50,app_shot_round_neff50,arg_shot_round_neff50,ott_shot_round_neff50,putt_shot_round_neff50,app_shot_history_rounds,arg_shot_history_rounds,ott_shot_history_rounds,putt_shot_history_rounds,app_shot_history_n,arg_shot_history_n,ott_shot_history_n,putt_shot_history_n,app_shot_variance_reliability,arg_shot_variance_reliability,ott_shot_variance_reliability,putt_shot_variance_reliability,app_shot_history_last_date,arg_shot_history_last_date,ott_shot_history_last_date,putt_shot_history_last_date,app_shot_history_last_event,arg_shot_history_last_event,ott_shot_history_last_event,putt_shot_history_last_event,app_shot_history_fallback,arg_shot_history_fallback,ott_shot_history_fallback,putt_shot_history_fallback
60,2026-08-27,pre_event_frozen_one_round_variance,"gerard, ryan",29767,"gerard, ryan",59018,0.14710500716261166,0.17039639249132774,0.04279698618137987,0.0993504881802871,0.1472045286535902,0.1683644763082142,0.043220820303849966,0.09932982502970637,19.104859761151157,7.77788107014409,13.963288267758688,28.241262731880518,2.8104205320048323,1.3253228755791406,0.5975866550418922,2.8057832392400783,2.8123218761331983,1.3095188731623824,0.6035047730716547,2.8051996857756594,903.1198522926043,344.3077611646356,648.8405883023562,1373.050998926194,49.98008267414028,49.97754348874515,49.978423946236354,49.981613905500645,213,210,211,215,4052,1644,2943,6170,0.9475407002805244,0.8731954961973891,0.9284529249775525,0.9648642247974746,2026-08-23,2026-08-23,2026-08-23,2026-08-23,pga:R2026028,pga:R2026028,pga:R2026028,pga:R2026028,0,0,0,0
60,2026-08-27,pre_event_frozen_one_round_variance,"gotterup, chris",27774,"gotterup, chris",59095,0.1330696549471614,0.15440856683522466,0.05190507285153328,0.08936306970466287,0.13391720244891053,0.1544038528841586,0.05167688513515473,0.08969036016402249,18.94696222220053,7.361454979791474,13.924251240956513,28.569802703082406,2.5212657252051267,1.1366717132516293,0.7227392750649004,2.553085270404019,2.537324175702288,1.1366370117130793,0.7195619319719455,2.562435894254524,889.9160730341106,333.762624428116,647.7231226326752,1385.9300531578917,49.99546626332228,49.99546626332228,49.99546626332228,49.99564404917285,250,250,250,251,4729,1845,3504,7309,0.9468037610649676,0.8697111265733339,0.9283383359700935,0.9651793623999719,2026-08-23,2026-08-23,2026-08-23,2026-08-23,pga:R2026028,pga:R2026028,pga:R2026028,pga:R2026028,0,0,0,0
60,2026-08-27,pre_event_frozen_one_round_variance,"henley, russell",14578,"henley, russell",34098,0.14259315699599398,0.16041951769319443,0.028201126486679988,0.10461211359161432,0.14291677541488507,0.1595809939441084,0.0296604109567262,0.1044066923686803,19.83444056968593,7.020079420449784,14.042411147145618,28.36547112404672,2.8282554980809382,1.1261577547964743,0.3960118129386186,2.9673718873084316,2.8346742883776894,1.120271251481957,0.416503685447652,2.9615450175410305,940.2045075503453,310.58201268669535,653.0743445053686,1373.8352954173179,49.99999603142078,49.999994954785606,49.99999603142078,49.99999618705133,426,420,426,427,8386,2574,6004,12556,0.9495053803343166,0.861335290611281,0.9288837654356791,0.964883578767202,2026-08-23,2026-08-23,2026-08-23,2026-08-23,pga:R2026028,pga:R2026028,pga:R2026028,pga:R2026028,0,0,0,0
60,2026-08-27,pre_event_frozen_one_round_variance,"hovland, viktor",18841,"hovland, viktor",46717,0.14996722128616333,0.13547755453052374,0.05922289151550213,0.10417897201105356,0.1499166255222614,0.13792207706320952,0.05848010545552814,0.10398789911610802,19.09096635749216,7.382997895158029,14.181961899578056,28.40345695034887,2.8630191763007264,1.0002304999400138,0.8398967910556957,2.959042946647559,2.862053254274243,1.0182784046534994,0.8293626274536069,2.9536158159015953,903.7319663701701,336.4728446436195,656.9367715851986,1367.411447554715,49.99998390361443,49.99998256280787,49.99998390361443,49.999984534845154,391,389,391,392,7469,2654,5524,11529,0.9475743691487073,0.8706248040632537,0.9292723168326885,0.9647244276979287,2026-08-23,2026-08-23,2026-08-23,2026-08-23,pga:R2026028,pga:R2026028,pga:R2026028,pga:R2026028,0,0,0,0
60,2026-08-27,pre_event_frozen_one_round_variance,"kim, si woo",14609,"kim, si woo",37455,0.14092916679352632,0.1471369304937014,0.03483134087489178,0.10045638096848444,0.141355618878806,0.1480947889839208,0.03582305277989675,0.10039686179025133,18.99331373240348,7.434249178739561,14.004078750268299,28.36986603520688,2.676711878955664,1.0938526046850596,0.48778084058942356,2.8499340704576097,2.684811617203218,1.1009735633793218,0.5016688522046918,2.8482455193446103,896.525861096317,327.6891707257882,650.2787294466638,1373.059911093118,49.99999990764299,49.99999988719185,49.99999990764299,49.99999991474464,520,515,520,522,9971,3544,7343,15363,0.94717524152791,0.8676160084126393,0.92859985903112,0.9648644448415438,2026-08-23,2026-08-23,2026-08-23,2026-08-23,pga:R2026028,pga:R2026028,pga:R2026028,pga:R2026028,0,0,0,0
60,2026-08-27,pre_event_frozen_one_round_variance,"kim, tom",24766,"kim, tom",55182,0.15339892760922114,0.16349619423353878,0.04240266091674767,0.09616940703106429,0.15317546449751174,0.16211170898943944,0.04285589058807283,0.09626041205216061,19.855410641751927,6.2467123862977685,13.96795127345309,28.369409286907153,3.045798699685463,1.0213137016311926,0.5922783015498853,2.7282692689434294,3.041361747839189,1.0126652205082307,0.5986089915146382,2.7308510276340745,933.7870414825154,279.5018203281835,647.0169225628309,1374.6394190603967,49.999822510187705,49.99980772555871,49.999822510187705,49.99982947056062,331,329,331,332,6448,2277,4654,9648,0.9491759924742934,0.8482557700282201,0.9282657301688498,0.9649033998841778,2026-08-23,2026-08-23,2026-08-23,2026-08-23,pga:R2026028,pga:R2026028,pga:R2026028,pga:R2026028,0,0,0,0
60,2026-08-27,pre_event_frozen_one_round_variance,"lee, min woo",16841,"lee, min woo",37378,0.14440790295549674,0.1341526136587541,0.07129649423864788,0.0930830199664316,0.14465121177570336,0.1366778556528171,0.0696975726108538,0.09328141196041628,18.978754254068647,7.906059397678018,14.238477040010707,28.683650857960217,2.7406821025377663,1.0606185319398613,1.0151534962502435,2.669960845521664,2.745299800844315,1.080583245138434,0.992387287364121,2.675651452210135,894.1134067481714,350.35316336726703,655.965130342934,1381.351577825431,49.99068529174947,49.99068529174947,49.99068529174947,49.99105054173515,232,232,232,233,4464,1752,3287,6748,0.9470402605845668,0.8751102661973171,0.9291749721750255,0.9650679813578981,2026-08-23,2026-08-23,2026-08-23,2026-08-23,pga:R2026028,pga:R2026028,pga:R2026028,pga:R2026028,0,0,0,0
60,2026-08-27,pre_event_frozen_one_round_variance,"macintyre, robert",23323,"macintyre, robert",52215,0.13393525039178267,0.17356133778661803,0.04504350476190066,0.09996838092893612,0.13471842277720036,0.1712021555225543,0.045306719756632724,0.09992576349246544,19.24726016328091,7.346687907072616,13.95059324050834,28.73395673913287,2.5778866093248123,1.2751009814522922,0.6283836130601765,2.872487132893206,2.592960531979644,1.257768805642315,0.6320556183864862,2.8712625653173247,911.9130619895975,356.68650337746675,648.5413526715525,1364.8986776539389,49.99643371606045,49.9962881588537,49.99643371606045,49.996707931095806,256,255,256,258,4906,1925,3585,7401,0.9480202505031159,0.8770551774284173,0.9284222762063028,0.9646617805291149,2026-08-23,2026-08-23,2026-08-23,2026-08-23,pga:R2026028,pga:R2026028,pga:R2026028,pga:R2026028,0,0,0,0
60,2026-08-27,pre_event_frozen_one_round_variance,"matsuyama, hideki",13562,"matsuyama, hideki",32839,0.1552824669896288,0.14635058585439858,0.03682858934259918,0.10732768193943482,0.15496021643978064,0.14744465183013725,0.03767159030044667,0.10702645146937634,19.392131923494198,6.805710751744888,14.069155789223604,28.584598251920372,3.0112580852685147,0.9960197556734438,0.518147160958368,3.067918669548634,3.0050089600934404,1.0034656522476466,0.5300074727647891,3.0593081175807755,924.4501063455324,316.6049577476067,655.3519025018916,1371.7167504639783,49.999998851745694,49.99999865248234,49.999998851745694,49.999998940039006,457,453,457,459,8828,2995,6477,13465,0.9486890096533374,0.8636134101753663,0.9291133974082307,0.9648312506807826,2026-08-23,2026-08-23,2026-08-23,2026-08-23,pga:R2026028,pga:R2026028,pga:R2026028,pga:R2026028,0,0,0,0
60,2026-08-27,pre_event_frozen_one_round_variance,"mcilroy, rory",10091,"mcilroy, rory",28237,0.1417170939548833,0.1428874798156439,0.06761700904885597,0.0965618648861544,0.14210278526992337,0.144435206043473,0.06627375167901405,0.09663766707619909,19.031315573829144,7.228346860364427,14.082877749975625,28.95339560193071,2.6970627372613785,1.032840266110795,0.9522420722540341,2.79579387410901,2.7044029503919913,1.0440277681304273,0.9333251429277966,2.797988604904867,894.4121632087479,321.02512215739347,653.3712802151817,1401.4943112709175,49.99990641887596,49.99990259924196,49.99990259924196,49.99990641887596,347,346,346,347,6507,2344,4909,10198,0.947057013931164,0.8652382358659008,0.9289137879148214,0.9655527413288858,2026-08-23,2026-08-23,2026-08-23,2026-08-23,pga:R2026028,pga:R2026028,pga:R2026028,pga:R2026028,0,0,0,0
