player_name,pred_base,boost,override,override_adj,dg_pred,dg_adj,sheet_boost,max,max_50,lt_form,int_form,sg_6m,sma_6m,skill,sg_adj,putting,driving,majors,links,age,dsle_,c_adj,exp,c_hist,pred,decomp_residual,std_dev,sample
"castillo, ricky",-0.05,0.0,,0.0,,0.0,0.0,0.02,,-0.01,0.03,,0.03,0.07,0.01,0.01,0.0,-0.0,0.0,0.06,-0.19,-0.05,-0.04,0.0,-0.05,0.0,2.33,55.0
"cauley, bud",0.68,0.0,,0.0,,0.0,0.0,,0.12,-0.05,,0.06,-0.01,0.54,0.13,-0.01,0.07,-0.0,-0.0,-0.05,-0.03,-0.09,-0.02,-0.0,0.68,0.0,2.52,66.0
"chacarra, eugenio",-2.5,0.0,,0.0,,0.0,0.0,,,,,,,,,,,0.0,0.0,,-0.0,0.0,-0.04,0.0,-2.5,0.0,3.0,0.0
"choi, seungbin",-0.72,0.0,,0.0,,0.0,0.0,,,,,,,,,,,0.0,0.0,,-0.0,0.04,-0.04,0.0,-0.72,0.0,2.55,0.0
"clark, wyndham",1.36,0.0,,0.0,,0.0,0.0,,0.23,-0.07,,0.1,-0.01,0.83,0.26,-0.05,0.04,0.0,0.04,0.0,-0.03,-0.13,0.06,0.09,1.36,0.0,3.06,59.0
"cole, eric",0.54,0.0,,0.0,,0.0,0.0,,0.19,-0.04,,0.05,-0.01,0.4,0.08,-0.03,-0.02,0.0,-0.01,-0.08,0.06,-0.08,0.01,-0.0,0.54,0.0,3.13,59.0
"conners, corey",0.58,0.0,,0.0,,0.0,0.0,0.04,,-0.02,0.09,,0.02,0.22,0.21,0.01,-0.0,0.0,0.01,-0.02,-0.03,-0.03,0.06,0.01,0.58,0.0,2.67,61.0
"coody, pierceson",0.71,0.0,,0.0,,0.0,0.0,,0.11,-0.02,,0.07,-0.01,0.29,0.06,-0.02,0.06,0.0,0.0,0.06,0.06,0.08,-0.04,0.0,0.71,0.0,2.68,66.0
"couvra, martin",-0.52,0.0,,0.0,,0.0,0.0,0.02,,0.0,-0.03,,-0.0,-0.16,-0.17,0.04,-0.21,-0.0,-0.05,0.07,0.03,-0.02,-0.01,-0.04,-0.52,0.0,2.56,53.0
"da costa rodrigues, daniel",-0.75,0.0,,0.0,,0.0,0.0,-0.0,,0.02,-0.1,,-0.04,-0.33,-0.12,0.04,-0.21,0.0,0.0,-0.01,0.03,0.0,-0.04,0.0,-0.75,0.0,2.85,47.0
"davis, cameron",-1.53,0.0,,0.0,,0.0,0.0,0.03,,0.05,-0.26,,-0.13,-0.7,-0.29,0.01,-0.11,0.0,-0.04,0.01,-0.21,0.11,-0.0,0.01,-1.53,0.0,3.2,30.0
"del rey, alejandro",-0.29,0.0,,0.0,,0.0,0.0,-0.01,,0.01,-0.08,,-0.03,-0.29,-0.05,0.04,-0.21,0.0,0.12,0.04,0.06,-0.04,0.01,0.13,-0.29,0.0,3.08,49.0
"du plessis, hennie",0.13,0.0,,0.0,,0.0,0.0,0.02,,-0.0,-0.04,,0.01,-0.13,0.12,0.11,-0.0,-0.0,0.0,0.03,0.06,0.0,-0.04,0.0,0.13,0.0,2.67,45.0
"echavarria, nicolas",0.35,0.0,,0.0,,0.0,0.0,0.02,,-0.01,0.04,,-0.0,0.12,0.1,-0.0,-0.02,-0.0,0.03,0.01,-0.02,0.07,-0.0,0.03,0.35,0.0,3.2,60.0
