player_name,pred_base,boost,override,override_adj,dg_pred,dg_adj,sheet_boost,max,max_50,lt_form,int_form,sg_6m,sma_6m,skill,sg_adj,putting,driving,majors,links,skill_v2_delta,age,dsle_,c_adj,exp,c_hist,pred,std_dev,sample
"griffin, lanto",-0.52,0.0,,0.0,-0.43,0.04,0.0,-0.02,,0.0,-0.06,,-0.01,-0.15,-0.25,0.03,-0.03,-0.0,0.0,0.0,-0.1,0.03,0.0,0.03,0.0,-0.48,2.46,43.0
"grillo, emiliano",0.43,0.0,,0.0,0.38,-0.02,0.0,-0.02,,-0.0,0.06,,0.0,0.21,0.24,-0.02,0.03,-0.0,0.0,0.0,-0.05,0.03,-0.01,0.01,-0.05,0.41,2.96,55.0
"hall, harry",0.2,0.0,,0.0,0.25,0.03,0.0,-0.03,,-0.0,0.18,,0.01,0.23,-0.06,-0.02,-0.07,-0.0,0.0,0.0,-0.01,-0.07,-0.0,0.01,0.02,0.22,2.51,55.0
"henley, russell",1.25,0.0,,0.0,1.2,0.0,0.0,,0.25,-0.1,,0.36,-0.05,0.71,0.15,-0.02,0.1,0.0,0.0,0.0,-0.07,-0.04,-0.05,-0.0,0.01,1.25,2.4,51.0
"higgo, garrick",-0.31,0.0,,0.0,-0.24,0.04,0.0,-0.02,,0.0,-0.03,,-0.02,-0.1,-0.14,-0.03,0.0,-0.0,-0.0,0.0,0.0,0.01,0.01,0.03,-0.03,-0.27,2.54,53.0
"highsmith, joe",-0.74,0.0,,0.0,-0.55,0.1,0.0,-0.01,,0.0,-0.29,,-0.02,-0.42,-0.05,0.02,-0.03,0.0,-0.0,0.0,0.01,0.01,0.01,0.01,0.03,-0.64,2.85,55.0
"hirata, kensei",-1.27,0.0,,0.0,-0.93,0.17,0.0,-0.0,,0.0,-0.23,,-0.03,-0.55,-0.47,0.03,-0.04,0.0,0.0,0.0,0.01,0.01,0.01,-0.02,0.0,-1.1,2.8,43.0
"hisatsune, ryo",0.44,0.0,,0.0,0.7,0.13,0.0,-0.01,,-0.0,0.08,,0.02,0.23,0.13,0.01,0.04,0.0,-0.0,0.0,0.02,-0.05,-0.01,0.01,-0.01,0.57,2.88,77.0
"hodges, lee",0.28,0.0,,0.0,0.32,0.02,0.0,-0.01,,-0.0,0.03,,0.0,0.15,0.1,-0.02,0.02,-0.0,-0.0,0.0,-0.03,0.03,0.0,0.02,-0.02,0.3,2.62,43.0
"hoey, rico",-0.06,0.0,,0.0,0.16,0.11,0.0,-0.01,,0.0,0.05,,-0.0,0.02,-0.2,0.04,0.03,-0.0,0.0,0.0,-0.02,0.03,-0.01,-0.0,0.02,0.05,2.47,65.0
"hoge, tom",-0.28,0.0,,0.0,-0.24,0.02,0.0,-0.02,,0.0,-0.06,,-0.01,-0.0,-0.06,0.02,-0.04,-0.0,-0.0,0.0,-0.09,0.01,0.01,0.01,-0.07,-0.26,2.99,67.0
"hojgaard, nicolai",0.74,0.0,,0.0,0.94,0.05,0.0,,0.14,-0.06,,0.2,-0.03,0.43,0.06,0.0,-0.01,0.0,0.0,0.0,0.05,-0.06,-0.05,0.05,0.02,0.79,2.57,63.0
"hojgaard, rasmus",0.03,0.0,,0.0,0.1,0.03,0.0,-0.02,,0.0,0.06,,0.0,0.05,-0.11,0.0,0.03,-0.0,0.0,0.0,0.02,0.01,0.02,-0.02,-0.01,0.07,2.51,51.0
"hooks, joe",-3.14,0.0,,0.0,-3.52,-0.38,0.0,,,,,,,,,,,0.0,0.0,-3.14,,0.0,0.0,0.0,0.0,-3.52,2.3,0.0
"horschel, billy",0.06,0.0,,0.0,0.09,0.01,0.0,-0.03,,0.0,-0.02,,-0.0,0.05,0.12,0.01,-0.0,-0.0,0.0,0.0,-0.12,0.03,0.01,-0.01,0.0,0.07,2.66,59.0
"hossler, beau",0.05,0.0,,0.0,0.33,0.14,0.0,-0.02,,-0.0,0.05,,0.0,0.09,-0.1,-0.0,0.01,0.0,0.0,0.0,-0.03,0.03,-0.01,0.06,-0.03,0.19,2.3,49.0
"hubbard, mark",-0.21,0.0,,0.0,-0.09,0.06,0.0,-0.01,,0.0,-0.06,,-0.01,-0.15,-0.03,0.03,0.01,-0.0,-0.0,0.0,-0.09,0.03,-0.0,0.04,0.03,-0.15,2.52,53.0
"hughes, mackenzie",0.15,0.0,,0.0,0.32,0.08,0.0,-0.02,,-0.0,0.06,,0.01,0.13,0.04,-0.02,0.01,-0.0,0.0,0.0,-0.07,0.03,-0.03,0.01,-0.0,0.23,2.36,57.0
"huskey, keenan",-1.74,0.0,,0.0,-1.97,-0.11,0.0,0.01,,0.0,-0.59,,-0.03,-0.96,-0.2,0.05,0.04,0.0,0.0,0.0,-0.02,-0.05,0.02,-0.02,0.0,-1.85,2.7,5.0
"im, sungjae",0.23,0.0,,0.0,0.68,0.22,0.0,-0.03,,-0.0,0.1,,0.01,0.12,-0.01,-0.0,0.04,-0.0,-0.0,0.0,-0.0,0.01,-0.04,0.03,0.0,0.46,3.0,61.0
"jaeger, stephan",-0.07,0.0,,0.0,0.12,0.09,0.0,-0.02,,-0.0,0.04,,0.0,0.08,-0.06,0.01,-0.05,-0.0,-0.0,0.0,-0.09,0.01,-0.03,0.03,0.0,0.02,3.2,56.0
"james, ben",0.25,0.0,,0.0,0.53,0.28,0.0,-0.01,,-0.0,0.07,,0.01,0.2,0.05,-0.0,0.01,0.0,0.0,0.0,-0.02,0.01,-0.02,-0.01,0.0,0.53,2.7,23.0
"jennings, william",-2.19,0.0,,0.0,-0.85,1.34,0.0,,,,,,,,,,,0.0,0.0,-2.19,,0.0,0.0,0.0,0.0,-0.85,2.3,0.0
"kanaya, takumi",-0.17,0.0,,0.0,-0.23,-0.03,0.0,-0.01,,0.0,-0.04,,-0.01,-0.04,-0.06,-0.0,-0.02,-0.0,-0.0,0.0,-0.0,0.01,-0.0,-0.01,0.01,-0.2,2.59,53.0
"kang, jeffrey",-0.85,0.0,,0.0,-0.8,0.02,0.0,0.0,,0.0,-0.21,,-0.02,-0.36,-0.24,0.03,-0.0,0.0,0.0,0.0,-0.06,0.03,0.01,-0.02,0.0,-0.82,2.7,41.0
"keefer, johnny",0.56,0.0,,0.0,0.36,-0.05,0.0,,0.14,-0.01,,0.06,-0.01,0.27,0.03,0.0,0.07,-0.0,0.0,0.0,0.05,0.01,0.01,-0.05,0.0,0.51,2.89,63.0
"kim, michael",0.45,0.0,,0.0,0.59,0.07,0.0,-0.02,,-0.0,0.14,,0.01,0.23,0.08,0.0,-0.01,-0.0,-0.0,0.0,-0.04,0.03,0.0,0.03,0.0,0.52,3.2,69.0
"kim, si woo",1.31,0.0,,0.0,1.52,0.0,0.0,,0.2,-0.1,,0.32,-0.05,0.77,0.16,-0.01,0.06,-0.0,0.0,0.0,0.0,-0.04,-0.08,0.1,-0.03,1.31,2.66,71.0
"kirk, chris",0.13,0.0,,0.0,0.32,0.09,0.0,-0.02,,0.0,0.06,,0.0,0.05,0.01,0.03,-0.03,0.0,-0.0,0.0,-0.14,0.03,-0.02,0.06,0.1,0.22,2.39,47.0
"kizzire, patton",-1.52,0.0,,0.0,-1.37,0.08,0.0,-0.01,,0.0,-0.29,,-0.03,-0.6,-0.4,0.03,-0.1,-0.0,0.0,0.0,-0.13,-0.0,-0.0,0.05,-0.04,-1.45,2.85,32.0
"knapp, jake",0.83,0.0,,0.0,1.03,0.05,0.0,,0.15,-0.09,,0.25,-0.04,0.34,0.08,0.01,0.06,-0.0,-0.0,0.0,-0.01,0.03,0.01,0.01,0.04,0.88,2.79,45.0
"kohles, ben",0.35,0.0,,0.0,0.56,0.1,0.0,,0.02,-0.03,,0.01,-0.01,0.26,0.12,-0.01,0.05,0.0,0.0,0.0,-0.06,0.03,-0.03,0.01,-0.01,0.45,2.73,56.0
"koivun, jackson",1.05,0.0,,0.0,1.18,0.0,0.0,,0.13,-0.12,,0.27,-0.05,0.59,0.19,-0.01,0.08,0.0,0.0,0.0,0.01,0.03,-0.03,-0.04,0.0,1.05,2.7,15.0
"kuchar, matt",-0.14,0.0,,0.0,-0.33,-0.1,0.0,-0.03,,-0.0,0.05,,-0.0,0.18,-0.02,-0.02,-0.05,-0.0,-0.0,0.0,-0.25,0.01,-0.01,0.01,-0.01,-0.24,2.36,33.0
"lamprecht, christo",-1.56,0.0,,0.0,-1.51,0.03,0.0,-0.0,,0.0,-0.33,,-0.03,-0.73,-0.48,0.01,-0.03,0.0,0.0,0.0,0.01,0.01,0.01,-0.02,0.0,-1.54,3.2,39.0
"lebioda, hank",-0.54,0.0,,0.0,-0.48,0.03,0.0,-0.01,,0.0,-0.19,,-0.01,-0.35,-0.04,0.04,-0.04,-0.0,0.0,0.0,-0.04,0.03,0.03,0.03,0.02,-0.51,2.48,49.0
"li, haotong",-0.22,0.0,,0.0,-0.14,0.04,0.0,-0.02,,0.0,0.01,,-0.0,-0.06,-0.21,0.01,0.02,0.0,0.0,0.0,-0.02,0.03,0.05,-0.02,0.0,-0.18,3.08,47.0
"lipsky, david",-0.41,0.0,,0.0,-0.4,0.0,0.0,-0.01,,0.0,-0.06,,0.0,-0.08,-0.12,0.0,-0.04,-0.0,-0.0,0.0,-0.1,0.01,-0.0,0.01,-0.02,-0.41,2.65,45.0
"lower, justin",-0.84,0.0,,0.0,-0.79,0.03,0.0,-0.01,,0.0,-0.23,,-0.02,-0.42,-0.19,0.0,-0.04,-0.0,0.0,0.0,-0.09,0.01,0.02,0.03,0.1,-0.81,2.87,39.0
"malnati, peter",-1.19,0.0,,0.0,-1.02,0.09,0.0,-0.01,,0.0,-0.24,,-0.02,-0.46,-0.33,-0.02,-0.13,-0.0,0.0,0.0,-0.11,0.01,0.02,0.06,0.02,-1.1,2.67,43.0
"matsuyama, hideki",1.2,0.0,,0.0,1.21,0.0,0.0,,0.24,-0.06,,0.29,-0.04,0.56,0.18,-0.01,0.04,0.0,-0.0,0.0,-0.04,0.03,-0.08,0.07,0.0,1.2,2.47,69.0
"mazzoli, stefano",-0.61,0.0,,0.0,-0.78,-0.08,0.0,0.01,,0.0,-0.26,,-0.02,-0.34,0.0,0.0,-0.01,0.0,0.0,0.0,-0.01,0.01,0.03,-0.02,0.0,-0.7,3.2,49.0
"mccarthy, denny",0.51,0.0,,0.0,0.47,-0.01,0.0,,0.15,-0.04,,0.11,-0.01,0.25,0.11,-0.02,-0.06,-0.0,-0.0,0.0,-0.02,0.03,0.01,0.01,-0.02,0.5,2.3,65.0
"mccarty, matt",0.23,0.0,,0.0,0.2,-0.01,0.0,-0.02,,-0.0,0.13,,0.01,0.15,0.03,-0.01,-0.04,-0.0,0.0,0.0,-0.01,-0.07,0.02,-0.01,0.05,0.22,3.13,61.0
"mcgreevy, max",0.24,0.0,,0.0,0.31,0.04,0.0,-0.01,,-0.0,0.09,,0.01,0.16,0.06,-0.0,-0.01,-0.0,-0.0,0.0,-0.03,0.01,-0.02,-0.0,-0.03,0.27,2.45,61.0
