player_name,pred_base,boost,override,override_adj,dg_pred,dg_adj,sheet_boost,max,max_50,lt_form,int_form,sg_6m,sma_6m,skill,sg_adj,putting,driving,majors,links,age,dsle_,c_adj,exp,c_hist,pred,decomp_residual,std_dev,sample
"schaper, jayden",0.08,0.0,,0.0,0.22,0.07,0.0,0.03,,-0.0,0.03,,0.0,0.07,-0.13,0.01,-0.0,-0.02,0.0,0.06,0.06,0.0,-0.04,0.0,0.15,0.0,2.54,49.0
"schauffele, xander",1.96,0.0,,0.0,1.68,0.0,0.0,,0.5,-0.05,,0.19,-0.03,0.82,0.0,-0.0,0.11,0.15,0.23,-0.0,0.06,-0.01,-0.02,0.0,1.96,0.0,2.55,57.0
"scheffler, scottie",2.97,0.0,,0.0,2.6,0.0,0.0,,0.64,-0.07,,0.35,-0.05,1.61,0.18,-0.02,0.12,0.11,0.07,0.03,0.06,-0.01,-0.04,0.0,2.97,0.0,2.43,59.0
"scott, adam",0.76,0.0,,0.0,0.91,0.04,0.0,,0.34,-0.03,,0.11,-0.02,0.4,-0.03,0.0,0.04,-0.01,0.11,-0.23,0.09,-0.01,-0.02,0.0,0.8,0.0,2.73,57.0
"skogen, baard",-1.41,0.0,,0.0,-1.41,0.0,0.0,,,,,,,,,,,0.0,0.0,,0.0,0.0,-0.04,0.0,-1.41,0.0,3.0,0.0
"sloman, tom",-3.0,0.0,,0.0,-3.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,0.0,0.0,-0.04,0.0,-3.0,0.0,2.33,0.0
"smalley, alex",0.58,0.0,,0.0,0.56,-0.01,0.0,,0.13,-0.03,,0.07,-0.02,0.28,0.02,-0.02,0.02,0.02,0.06,0.03,0.06,-0.0,-0.04,0.0,0.58,0.0,2.77,65.0
"smith, cameron",0.59,0.0,,0.0,0.28,-0.08,0.0,,0.35,-0.01,,0.04,-0.01,0.28,0.07,-0.03,-0.13,0.08,0.18,-0.0,-0.21,0.02,-0.03,0.0,0.52,0.0,2.3,45.0
"smith, jordan",0.49,0.0,,0.0,0.6,0.06,0.0,0.02,,-0.01,0.06,,0.02,0.16,0.09,0.02,0.06,0.0,0.05,-0.01,0.08,-0.01,-0.04,0.0,0.54,0.0,2.59,55.0
"smyth, trav",-0.92,0.0,,0.0,-0.92,0.0,0.0,,,,,,,,,,,0.0,0.0,,0.0,0.0,-0.04,0.0,-0.92,0.0,2.3,0.0
"southgate, matthew",-1.12,0.0,,0.0,-1.12,0.0,0.0,-0.0,,0.04,-0.32,,-0.09,-0.78,-0.27,0.04,-0.21,0.01,0.08,-0.06,-0.02,-0.0,-0.01,0.0,-1.12,0.0,2.7,7.0
"spaun, j.j.",1.24,0.0,,0.0,1.13,0.0,0.0,,0.26,-0.03,,0.15,-0.02,0.76,0.1,-0.0,0.03,0.01,0.0,-0.04,0.09,-0.01,-0.04,0.0,1.24,0.0,2.49,59.0
"spieth, jordan",0.87,0.0,,0.0,0.78,-0.02,0.0,,0.27,-0.02,,0.1,-0.01,0.27,-0.03,0.0,0.0,0.07,0.24,-0.0,-0.0,-0.0,-0.01,0.0,0.85,0.0,2.52,69.0
"stenson, henrik",-0.56,0.0,,0.0,-0.56,0.0,0.0,0.05,,0.02,-0.11,,-0.04,-0.23,-0.06,0.02,0.04,0.05,0.13,-0.26,-0.27,-0.01,-0.01,0.0,-0.56,0.0,2.63,0.0
"stevens, samuel",0.26,0.0,,0.0,0.33,0.04,0.0,0.02,,-0.01,0.06,,0.03,0.18,-0.08,0.01,0.05,0.03,-0.09,0.03,0.06,-0.01,-0.04,0.0,0.3,0.0,2.35,71.0
"straka, sepp",0.18,0.0,,0.0,0.29,0.05,0.0,0.04,,-0.01,0.12,,0.02,0.16,-0.21,0.0,-0.01,-0.03,0.08,-0.0,0.06,-0.01,-0.04,0.0,0.23,0.0,3.2,60.0
"suber, jackson",0.49,0.0,,0.0,0.11,-0.19,0.0,0.01,,-0.01,0.05,,0.01,0.14,0.22,0.0,0.07,-0.01,0.0,0.05,-0.0,-0.01,-0.04,0.0,0.3,0.0,3.2,52.0
"sullivan, andy",-0.17,0.0,,0.0,0.05,0.11,0.0,0.01,,0.01,-0.09,,-0.03,-0.15,0.02,-0.03,-0.01,-0.0,0.11,-0.08,0.08,-0.01,-0.01,0.0,-0.06,0.0,3.18,55.0
"surratt, caleb",-0.53,0.0,,0.0,-0.93,-0.2,0.0,0.0,,0.01,-0.04,,-0.03,-0.19,-0.14,-0.01,-0.0,-0.0,0.0,0.08,-0.16,-0.0,-0.04,0.0,-0.73,0.0,2.54,45.0
"svensson, jesper",0.33,0.0,,0.0,-0.11,-0.22,0.0,0.01,,0.0,-0.06,,-0.01,0.01,0.08,0.0,0.09,0.01,0.13,0.03,0.08,-0.01,-0.04,0.0,0.11,0.0,2.97,42.0
"taylor, nick",0.66,0.0,,0.0,0.71,0.01,0.0,,0.17,-0.02,,0.09,-0.02,0.36,0.11,-0.02,-0.02,-0.03,0.06,-0.08,0.09,0.0,-0.04,0.0,0.67,0.0,2.67,73.0
"theegala, sahith",0.4,0.0,,0.0,0.38,-0.01,0.0,0.04,,-0.02,0.09,,0.05,0.23,0.01,-0.0,-0.01,0.02,-0.1,0.04,0.09,0.0,-0.04,0.0,0.39,0.0,2.98,79.0
"thomas, justin",1.0,0.0,,0.0,1.28,0.0,0.0,,0.43,-0.03,,0.12,-0.02,0.76,0.1,-0.01,0.07,-0.1,-0.37,-0.01,0.09,-0.0,-0.03,0.0,1.0,0.0,2.95,51.0
"thorbjornsen, michael",0.7,0.0,,0.0,0.55,-0.04,0.0,0.02,,-0.01,0.08,,0.03,0.22,0.19,0.01,0.07,-0.01,0.0,0.07,0.08,-0.0,-0.04,0.0,0.66,0.0,3.2,58.0
"truslow, austen",-1.13,0.0,,0.0,-1.13,0.0,0.0,-0.01,,0.03,-0.24,,-0.06,-0.59,-0.23,0.03,0.02,-0.0,0.0,0.03,-0.27,-0.0,-0.04,0.0,-1.13,0.0,2.56,0.0
"uihlein, peter",-0.93,0.0,,0.0,-1.28,-0.17,0.0,0.02,,0.02,-0.14,,-0.03,-0.39,-0.01,-0.02,-0.18,0.02,0.0,-0.05,-0.16,0.01,-0.01,0.0,-1.1,0.0,3.05,41.0
"valimaki, sami",-0.23,0.0,,0.0,0.03,0.13,0.0,0.01,,-0.01,-0.01,,-0.01,-0.01,0.1,-0.0,-0.04,-0.04,0.04,0.05,-0.27,-0.0,-0.04,0.0,-0.1,0.0,2.6,42.0
"vincent, scott",0.28,0.0,,0.0,0.05,-0.12,0.0,,0.04,-0.02,,0.05,-0.02,0.51,0.1,-0.04,0.01,0.0,0.0,-0.02,-0.3,-0.0,-0.04,0.0,0.17,0.0,2.35,37.0
"wallace, matt",0.6,0.0,,0.0,0.72,0.03,0.0,,0.15,-0.02,,0.04,-0.01,0.33,0.04,-0.0,-0.01,0.06,0.05,-0.05,0.06,-0.0,-0.04,0.0,0.63,0.0,2.39,60.0
"wiedemeyer, tim",-1.17,0.0,,0.0,-1.17,0.0,0.0,,,,,,,,,,,0.0,0.0,,0.0,0.0,-0.04,0.0,-1.17,0.0,2.3,0.0
"wiesberger, bernd",-0.25,0.0,,0.0,0.06,0.15,0.0,0.02,,-0.0,-0.03,,0.0,-0.05,0.0,0.02,-0.07,-0.01,-0.07,-0.1,0.06,-0.01,-0.01,0.0,-0.1,0.0,2.77,53.0
"woodland, gary",0.51,0.0,,0.0,0.32,-0.05,0.0,,0.33,-0.03,,0.06,-0.01,0.44,-0.06,-0.0,0.15,0.01,-0.1,-0.15,-0.09,-0.01,-0.02,0.0,0.46,0.0,2.98,59.0
"yang, jiho",-2.23,0.0,,0.0,-2.23,0.0,0.0,,,,,,,,,,,0.0,0.0,,0.0,0.0,-0.04,0.0,-2.23,0.0,2.43,0.0
"yonezawa, ren",-0.75,0.0,,0.0,-0.75,0.0,0.0,,,,,,,,,,,0.0,0.0,,0.0,-0.0,-0.04,0.0,-0.75,0.0,2.3,0.0
"young, cameron",1.43,0.0,,0.0,1.36,0.0,0.0,,0.33,-0.05,,0.19,-0.03,0.7,0.08,0.01,0.09,0.06,0.14,0.04,-0.09,-0.01,-0.04,0.0,1.43,0.0,2.78,57.0
